	author	london_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2970	Murray, Margaret Alice.	0.8	0.39218049575085134	1927.0	1	31619		Hathi
1210	Dupont, Marcel,	0.8	0.09834527000671082	1916.0	1	63045		Hathi
3031	Nicholson, Meredith.	0.8	0.12194991439308218	1908.0	1	101684		Hathi
3803	Stallings, Laurence,	0.8	0.07762447789735188	1925.0	1	79874		Hathi
3410	Reyles, Carlos,	0.8	0.07464158076196138	1929.0	1	83066		Hathi
580	Brownlee, Frank.	0.7999999999999999	0.17040008650505922	1938.0	1	36386		Hathi
3133	Panferov, Fedor Ivanovich,	0.7999999999999999	0.04436430312525463	1935.0	2	310050		Hathi
1586	Giovanni Fiorentino,	0.7999999999999999	0.1188889483916528	1901.0	1	52151		Hathi
1513	Garland, Hamlin,	0.7999999999999999	0.04786451293519242	1905.0	1	129536		Hathi
1587	Giovanni,	0.7999999999999999	0.11877507227013055	1909.0	1	52201		Hathi
3613	Sellers, Tom.	0.7999999999999999	1.0824332310707203	1927.0	1	5728		Hathi
1108	Dickberry, F.	0.7970050893781289	3.3006088271588636	1905.0	2	207979		Hathi
1163	Dowling, Richard,	0.7968099305959099	2.598732944535696	1885.0	3	126659		Hathi
2331	Kolson, Hugh.	0.7961165048543689	1.54735904292315	1896.0	1	82543		Hathi
1809	Harding, E. F.	0.7948717948717948	0.80695107492066	1914.0	1	59931		Hathi
4397	Young, Florence Ethel Mills,	0.7945205479452055	1.4510778929286345	1903.0	1	62383		Hathi
878	Cookson, Sybil Irene Eleanor Taylor,	0.7941176470588235	0.9999337663290243	1919.0	1	126492		Hathi
1861	Hauptmann, Gerhart,	0.7931510884586219	0.748457013599434	1923.5	4	220227		Hathi
3177	Pearse, Mark Guy,	0.7916974270105611	0.8503546440343247	1889.5	2	71941		Hathi
2021	Hopkins, Gerard,	0.7901234567901235	1.1574026741491297	1929.0	1	86783		Hathi
774	Christian, Sydney.	0.7894736842105265	0.45125018541288814	1894.0	1	52212		Hathi
1596	Glossop, Bertram Robert Mitford.	0.7894736842105262	0.3402066982524869	1906.0	1	69254		Hathi
250	Barclay, Marguerite	0.7894736842105261	1.0942675528669237	1910.0	1	43062		Hathi
1783	Hallifax, Sydney	0.7884615384615385	1.4382033343316616	1900.0	1	44835		Hathi
4044	Trafford-Taunton, Winefride.	0.7876712328767127	1.9365813898096416	1904.0	1	93487		Hathi
431	Blaker, Richard.	0.7872340425531914	0.7741471600874945	1922.0	1	150570		Hathi
2301	King, K. Douglas	0.7857142857142858	0.8586441691126757	1900.0	1	80874		Hathi
2174	Jay, Harriett.	0.7857142857142858	0.4366102593733875	1883.0	1	39762		Hathi
304	Baxley, Claude.	0.7857142857142858	0.36310295918774016	1899.0	1	95623		Hathi
1916	Herbert, A. P. (Alan Patrick), Sir,	0.7831249564508315	3.4978141112339274	1927.0	2	150301		Hathi
2524	Lombard, Louis,	0.782608695652174	0.5961958426112335	1898.0	1	47838		Hathi
638	Buxton, B. H.	0.782608695652174	0.6628894065970061	1880.0	1	43025		Hathi
1888	Hecht, Ben,	0.782608695652174	0.4596424934542496	1924.0	1	62050		Hathi
3241	Platt, William,	0.7826086956521738	0.5383114400897699	1896.0	1	52982		Hathi
2299	King, Charles,	0.7817404111504771	0.7437180439156338	1898.0	5	387515		Hathi
3873	Straparola, Giovanni Francesco,	0.781472821753528	0.19233956095711116	1898.3333333333333	3	299485		Hathi
3856	Stockton, Frank Richard,	0.781435628932075	2.6424705877791466	1903.0	2	150265		Hathi
3488	Rook, Clarence,	0.78125	2.0028333781434844	1901.0	1	79250		Hathi
2422	Le Fort, Gertrud, Freiin von,	0.7803450677330218	0.06198060849153387	1933.0	2	208413		Hathi
4134	Viebig, Clara,	0.7802144707350789	0.08950623094103881	1910.5	2	240702		Hathi
292	Bates, H. E. (Herbert Ernest),	0.7796816746805735	4.750109829303413	1931.5454545454545	11	541870		Hathi
4167	Walford, Lucy Bethia,	0.7794006692042695	5.571457723945651	1900.5	2	279035		Hathi
1966	Hobson, Coralie von Werner, Mrs.,	0.778055057114514	1.9323561630823658	1929.0	2	147129		Hathi
2169	Janis, Elsie,	0.7777777777777778	1.6010787727754898	1915.0	1	13941		Hathi
4296	Wildenbruch, Ernst von,	0.7777777777777778	0.2971884958760034	1887.0	1	37553		Hathi
397	Bilse, Fritz Oswald,	0.7777777777777778	0.1385600544494575	1905.0	1	80545		Hathi
3479	Rolland, Romain,	0.7777777777777778	0.08092641842423919	1935.0	1	137907		Hathi
587	Bryce, Charles,	0.7777777777777778	1.3448544625112333	1914.0	1	124478		Hathi
651	Caffyn, Mannington,	0.7777777777777778	0.6626481169476044	1894.0	1	33684		Hathi
2558	Lukash, Ivan,	0.7777777777777778	0.09388439414864228	1930.0	1	118873		Hathi
3561	Sandars, Virginia.	0.7777777777777778	1.010738296522884	1891.0	1	88334		Hathi
3739	Smith, M. E.	0.7777777777777777	0.4934591818199789	1887.0	1	45233		Hathi
119	Alverdes, Paul,	0.7777777777777777	0.21722826972967055	1933.0	1	51376		Hathi
1411	Fogerty, J.	0.7777777777777777	1.1562701601358847	1887.0	1	57912		Hathi
4391	Yorke, Curtis.	0.7774958225728441	7.08220652690607	1901.5	6	459518		Hathi
2193	Jerome, Jerome K.	0.7766951167481572	19.711315909961204	1900.1666666666667	6	281785		Hathi
2555	Lucas, Reginald Jaffray,	0.7733333333333331	1.6854109786628784	1894.0	1	55181		Hathi
1785	Halse, George.	0.7727272727272727	0.4231218489231729	1889.0	1	64475		Hathi
2618	Macilwaine, H. C.	0.7727272727272727	0.6734748184736551	1906.0	1	162030		Hathi
2787	McCracken, L. A. M. Priestley,	0.7727272727272727	0.7955204038527275	1918.0	1	34293		Hathi
1261	Elizabeth,	0.7727272727272726	1.162479624562286	1923.0	1	93871		Hathi
4376	Wylde, Katharine,	0.7714285714285719	0.8941980330887391	1908.0	1	97073		Hathi
4429	[Lappo-Danilevskai͡a, Nadezhda Aleksandrovna (Li͡utkevich),	0.7692307692307694	0.19504490772764693	1917.0	1	165300		Hathi
2404	Lawless, Hon. Emily, 1845-1913.	0.7692307692307693	0.3162859367385422	1892.0	1	50968		Hathi
3633	Sharpe, Elizabeth,	0.7692307692307693	0.24543569104748741	1939.0	1	65681		Hathi
3750	Snoad, A. Warner Hull.	0.7692307692307693	0.2959185994509512	1884.0	1	54476		Hathi
875	Cook, Emily Constance (Baird),	0.7678571428571429	1.2512070005913252	1903.0	1	55500		Hathi
3434	Ridge, W. Pett	0.7672879685762127	29.58113949785291	1906.5	10	948129		Hathi
1764	Halifax, Robert.	0.7671232876712328	0.8987281176550247	1907.0	1	100723		Hathi
1168	Dowson, Ernest Christopher,	0.7660740661091665	9.26242484477358	1895.5	4	258949		Hathi
617	Burke, Thomas,	0.7659049610899704	15.869007280807605	1931.7142857142858	7	562653		Hathi
3307	Pryce-Jones, Alan,	0.7647058823529413	0.2562866688762672	1932.0	1	82254		Hathi
3195	Pepys, Samuel,	0.764705882352941	1.8761662212307304	1913.0	1	11236		Hathi
1158	Douglas, Robin,	0.7642276422764224	2.597530061314023	1925.0	1	58719		Hathi
3424	Richardson, Dorothy Miller,	0.7630675414950483	7.407897184237359	1927.4	5	567205		Hathi
1681	Greenhow, H. M.	0.7627118644067804	1.835937140812104	1893.0	1	79700		Hathi
3315	Pugh, Edwin William,	0.7627118644067798	0.7401549370376675	1923.0	1	98847		Hathi
125	Ammers-Küller, Jo van.	0.7619047619047619	0.23460765335826153	1930.0	1	110997		Hathi
4246	West, B. B.	0.7599999999999987	2.6631539778247673	1892.0	1	69844		Hathi
130	Anderson, Sherwood,	0.7588744364898132	1.8982432659555462	1926.3333333333333	3	211656		Hathi
1520	Garrett, Edward,	0.7586206896551724	0.32790813889123444	1881.0	1	109668		Hathi
1927	Hervey, Maurice H.	0.7578947368421052	1.7590732040778359	1895.0	1	66969		Hathi
4010	Thonger, M. Ellen.	0.7575757575757573	0.6229768950085995	1905.0	1	131373		Hathi
3642	Shelby, Gertrude Mathews,	0.7560975609756098	0.30926776620719426	1931.0	1	164393		Hathi
979	Currie, Mary Montgomerie (Lamb) Singleton,	0.7551020408163268	1.2760782082958708	1901.0	1	47616		Hathi
3448	Roberts, Charles G. D.,	0.7541965733750801	0.19271979093881547	1914.2	5	315736		Hathi
4408	Zangwill, Louis,	0.7526881720430111	1.5592763929564082	1902.0	1	147919		Hathi
4209	Watson, Gilbert,	0.7500758785761544	1.6728807866404958	1904.0	3	291662		Hathi
726	Chadwick, William Sydney	0.7500000000000001	0.08688437418869605	1930.0	1	57089		Hathi
1251	Eggleston, George Cary,	0.7500000000000001	0.3267389317430606	1898.0	1	60723		Hathi
1676	Green, Rutger Bleecker.	0.7500000000000001	0.35448576294861306	1899.0	1	27985		Hathi
2890	Monk, Thymol.	0.7500000000000001	0.7755242068841274	1894.0	1	44771		Hathi
2522	Loeb, Sophie Irene,	0.7500000000000001	0.17861512560527432	1919.0	1	27770		Hathi
903	Cottrell, Dorothy (Wilkinson)	0.75	0.061827884550432755	1928.0	1	80225		Hathi
1149	Dostoevskai͡a, L. Ḟ.	0.75	0.07591047164241174	1916.0	1	65342		Hathi
608	Bunin, Ivan Alekseevich,	0.75	0.04639332215365915	1924.0	1	106915		Hathi
3725	Smith, B.	0.75	0.6548301633145164	1896.0	1	75747		Hathi
39	(Petr), Nikiforov, P.	0.75	0.3551838194098438	1931.0	1	13965		Hathi
536	Brlić-Mažuranić, Ivana,	0.75	0.10010175451672959	1924.0	1	49551		Hathi
1254	Eivind, R.	0.75	0.09360878006451401	1893.0	1	52988		Hathi
2092	Hutchinson, Horatio Gordon.	0.75	0.2402238491891935	1888.0	1	20648		Hathi
3509	Ruddock, Margot,	0.75	0.8633841667638761	1937.0	1	5745		Hathi
1976	Hodgetts, Edith M. S.	0.75	0.05040897211384854	1890.0	1	98398		Hathi
666	Campbell, Frances.	0.75	0.21157630660873233	1906.0	1	93775		Hathi
1953	Hilzinger, John George.	0.75	0.06776335470994381	1899.0	1	73198		Hathi
168	Ashbee, Charles Robert.	0.75	0.37375797137054245	1892.0	1	26542		Hathi
3935	Synge, Margaret Bertha,	0.75	0.5660711720599914	1898.0	1	43812		Hathi
3235	Pinski, David,	0.75	0.07704596278380323	1919.0	1	64379		Hathi
2977	Myers, L. H. (Leopold Hamilton),	0.75	0.023353054351069536	1940.0	1	424796		Hathi
175	Ashton-Wolfe, Harry,	0.75	0.11194181986139624	1929.0	1	88620		Hathi
220	Baitāl-Pachīsī.	0.75	0.10635180938824734	1893.0	1	93278		Hathi
2413	Lawrence, Josephine,	0.75	0.05560635013125938	1935.0	1	89201		Hathi
2696	Markovits, Rodion,	0.75	0.030735029730694915	1929.0	1	161384		Hathi
2723	Martin, William,	0.75	0.27756810509560537	1885.0	1	17870		Hathi
2736	Masson, Frédéric,	0.75	0.05031998983543468	1896.0	1	98572		Hathi
3061	O'Connor, William Frederick Travers,	0.75	0.09322348634688045	1906.0	1	53207		Hathi
2460	Leonard, Gladys Osborne.	0.75	0.19855368739260212	1938.0	2	99928		Hathi
2495	Lincoln, Joseph Crosby,	0.75	0.02964872076641224	1921.0	1	167297		Hathi
2833	Metelerkamp, Sanni.	0.75	0.15160284974810403	1914.0	1	32718		Hathi
2845	Mickiewicz, Adam,	0.7499999999999999	0.1483850893778768	1918.5	2	267420		Hathi
4116	Vaughan, Arthur Owen.	0.7499999999999999	0.17503809574092521	1904.0	1	56675		Hathi
3776	Speilmann, M. H.,	0.7499999999999999	0.7744474082608167	1908.0	1	76857		Hathi
2486	Lhotzky, Heinrich,	0.7499999999999999	0.09967730473169223	1924.0	1	49762		Hathi
2569	Lynd, Sylvia Dryhurst,	0.7499999999999988	1.0402546113960143	1915.0	1	95364		Hathi
2770	Maxwell, W. B. (William Babington),	0.745614035087719	1.2288144929604792	1923.0	1	115041		Hathi
1042	Dawson, W. J.	0.7445982387159724	3.6259472832857007	1897.5	2	176381		Hathi
2451	Leigh, Alfred.	0.7441860465116279	0.8979560281761595	1882.0	1	59381		Hathi
2000	Holmes, Thomas,	0.7424892703862657	2.76362089507022	1900.0	1	104547		Hathi
157	Armstrong, Anthony,	0.7419354838709682	1.093350231660545	1934.0	1	35159		Hathi
933	Crane, Thomas Frederick,	0.7419354838709679	0.1903703339554352	1885.0	1	201928		Hathi
4362	Worthey,	0.7413793103448274	1.6355587290637141	1890.0	1	87948		Hathi
1992	Hollingshead, John.	0.7413333333333333	5.2380521319724	1900.0	1	88776		Hathi
1826	Harper, Charles G.	0.7412587412587416	2.491430548523197	1896.0	1	71174		Hathi
621	Burnett, J. Compton	0.7407407407407407	0.9429131113240582	1896.0	1	35508		Hathi
639	Buxton, Bertha H. (Leopold),	0.7407407407407407	0.7783192402281578	1883.0	1	43017		Hathi
1735	Guenther, Johannes von,	0.7407407407407406	0.3666935957164959	1928.0	1	182610		Hathi
561	Brovan, L.	0.7391304347826088	0.40714360564212054	1922.0	1	70051		Hathi
228	Baldwin, May.	0.7391304347826086	0.2833522102114768	1909.0	1	100655		Hathi
2405	Lawrence,	0.7384615384615385	0.8541637501425341	1913.0	1	94364		Hathi
4002	Thompson, Grace E	0.7382550335570466	2.4417244736048382	1932.0	1	75670		Hathi
294	Bates, Ralph,	0.7379477903325002	0.5271945037337016	1933.5	2	317665		Hathi
1406	Fletcher, J. S. (Joseph Smith),	0.737608956135877	3.359532084369959	1924.5	2	201259		Hathi
1204	Dunham, Emily J.	0.7368421052631579	0.4943697738213463	1895.0	1	47658		Hathi
1341	Fawcett, Edgar,	0.7368421052631579	0.164672444580347	1898.0	1	143076		Hathi
1924	Hermes.	0.7368421052631577	1.1702224988590026	1917.0	1	40267		Hathi
363	Benson, Stella,	0.7365831239777088	12.960652233206307	1926.6	10	652116		Hathi
4145	Vivian, Evelyn Charles.	0.7360000000000001	1.6488430632427786	1911.0	1	94008		Hathi
996	Dale, Alice M.	0.7346938775510203	0.3838124954438809	1898.0	1	158311		Hathi
2260	Keith, Leslie	0.7341154848748189	2.068164923667064	1894.5	2	120029		Hathi
2469	Lethbridge, Mabel.	0.7338129496402876	2.3560962836438284	1934.0	1	73157		Hathi
757	Chesterton, G. K.	0.7333489518587598	8.318199676786874	1909.0	2	195824		Hathi
797	Cleadas,	0.7333333333333334	1.3412555986962256	1886.0	1	13868		Hathi
3105	Orwell, George,	0.7333333333333334	1.5865196488193678	1936.0	1	105517		Hathi
3494	Rosewater, Frank,	0.7333333333333333	0.2132672832443131	1897.0	1	87217		Hathi
2919	Morand, Paul,	0.7319422728598844	4.03162031372431	1926.6	5	242496		Hathi
4287	Wicks, Frederick,	0.7317073170731706	0.9113985352448601	1893.0	1	167352		Hathi
3334	Quennell, Peter,	0.7313432835820896	1.0773828585551355	1931.0	1	77115		Hathi
3257	Pollock, Walter Herries,	0.7308123102149741	1.8721106728991705	1897.3333333333333	3	135437		Hathi
4122	Veness, Molly.	0.7307692307692306	0.6967470203762426	1928.0	1	92547		Hathi
1979	Hodgson, William Hope,	0.7305003557423433	0.09605905393442152	1921.0	2	195453		Hathi
1296	Escott, T. H. S.	0.7299270072992703	3.1294992134752206	1899.0	1	54285		Hathi
158	Armstrong, Martin Donisthorpe,	0.7296012104543407	6.382694567815629	1930.6666666666667	6	434602		Hathi
2372	Lambert, George,	0.7295081967213106	2.0899378639919246	1886.0	1	72387		Hathi
695	Carrel, Frederic.	0.7282528751889178	2.3608339972076493	1896.5	2	283021		Hathi
4020	Thurston, E. Temple (Ernest Temple),	0.7277777777777779	1.5945933382815116	1931.0	1	139977		Hathi
3554	Saltus, Edgar,	0.7272727272727274	0.6576534691992085	1894.0	1	41482		Hathi
3902	Sullivan, Alan,	0.7272727272727273	0.4955636913591567	1940.0	1	55050		Hathi
4033	Tolstoy, Leo,	0.7268770984829677	3.287635054528044	1902.5294117647059	17	1632929		Hathi
51	(William Somerset), Maugham, W. Somerset	0.7262477184047992	1.5725725109415454	1932.6666666666667	3	143826		Hathi
1851	Hartley, May Laffan,	0.7252252252252254	1.3812738741206454	1882.0	1	199300		Hathi
2230	Jordan, Philip Furneaux,	0.725	0.4274179043385526	1940.0	1	116049		Hathi
1332	Farnol, Jeffery,	0.7248342637802886	3.0524539607659773	1922.6666666666667	3	221135		Hathi
2568	Lynch, Lawrence L.	0.7231431760772913	1.1310478376793758	1893.0	3	372000		Hathi
2365	Laffan, R. S. Decourcy.	0.7227722772277226	4.1611929849483795	1885.0	1	30098		Hathi
2236	J©đkai, M©đr,	0.7207855747404144	0.5423919914577668	1910.0	2	194562		Hathi
2387	Langdon, Samuel,	0.72	0.30313083864969276	1889.0	1	102269		Hathi
4304	Willets, Gilson,	0.7199999999999999	0.4881491447850698	1898.0	1	63507		Hathi
1800	Hamsun, Knut,	0.7198877916089281	0.9834839691948911	1915.75	4	340911		Hathi
3350	Rae, W. Fraser	0.7195121951219512	1.5566172983512485	1888.0	1	65323		Hathi
334	Bell, Florence Eveleen Elenore Olliffe	0.7195121951219511	1.8001117386336436	1895.0	1	56487		Hathi
3685	Sims, George R.,	0.7193602076788076	7.28723749981254	1906.5	2	151902		Hathi
620	Burnett, Frances Hodgson,	0.7186780396983189	3.1322999159196687	1890.0	6	471617		Hathi
2237	Jókai, Mór,	0.7177514782924328	0.9725590593146157	1900.25	8	782307		Hathi
1054	De Morgan, William Frend,	0.7173913043478262	0.3619806414290487	1910.0	1	157582		Hathi
2258	Keith Fraser, Aylmer.	0.7173913043478259	0.8371117746682967	1913.0	1	68141		Hathi
4274	White, Percy,	0.7171105525094248	3.326118234085569	1907.0	2	215816		Hathi
1936	Hichen, Robert Smythe,	0.7166666666666661	1.1641521893082107	1919.0	1	127822		Hathi
2962	Murasaki Shikibu,	0.7162562642921682	0.11607996527097446	1928.8	5	586557		Hathi
591	Brémont, Anna Dunphy,	0.7155963302752293	1.5435304053660388	1899.0	1	87568		Hathi
1923	Herman, Henry,	0.7153407917070513	4.493622902516562	1896.0	3	200464		Hathi
3088	Ohnet, Georges,	0.7149458598266937	0.8541999805579935	1894.0	2	187229		Hathi
25	(Henry Major), Tomlinson, H. M.	0.7147709822832199	12.152065062063103	1929.2222222222222	9	748014		Hathi
798	Clear, Gwen.	0.7142857142857147	1.7016455345135708	1930.0	1	56112		Hathi
2973	Musset, Paul de,	0.7142857142857144	0.2014867010190645	1910.0	1	43081		Hathi
3880	Streeter, Edward.	0.7142857142857144	0.5136849666589134	1919.0	1	16898		Hathi
1804	Hansson, Ola,	0.7142857142857143	0.35694746963575624	1895.0	1	24318		Hathi
4194	Warner, Anna Bartlett,	0.7142857142857143	0.05672104608519883	1882.0	1	153034		Hathi
1234	Ebner-Eschenbach, Marie von,	0.7142857142857143	0.30586872569866164	1893.0	1	28379		Hathi
3999	Thomas, Rose Haig.	0.7142857142857143	0.31526708192359415	1898.0	1	27533		Hathi
2456	Lemon, Mark,	0.7142857142857143	1.9246670879384296	1903.0	1	13530		Hathi
2462	Lermontov, Mikhail I͡Urʹevich,	0.7142857142857143	0.11229880675070272	1912.0	1	77296		Hathi
279	Barrie, J. M. (James Matthew),	0.7142857142857143	0.3562150593648358	1925.0	1	24368		Hathi
1991	Holley, Marietta,	0.7142857142857143	0.08586569097745911	1887.0	1	101091		Hathi
74	Adamson, Margot Robert,	0.7142857142857142	0.2547469791219792	1931.0	1	34074		Hathi
3691	Sinnatamby,	0.7142857142857142	0.4898007316669857	1898.0	1	17722		Hathi
1467	Freeman, Lewis R.	0.7142857142857142	0.16866805729502113	1921.0	1	102927		Hathi
1613	Goldring, Douglas,	0.713251696197831	11.781585688126945	1921.2	5	393871		Hathi
4086	Turner, Edward F.	0.7122709051742322	2.4238924659241703	1895.5	2	187767		Hathi
2090	Hutchinson, A. S. M. (Arthur Stuart-Menteth),	0.7121212121212132	0.563869974838537	1925.0	1	145144		Hathi
925	Crackenthorpe, Hubert.	0.7121212121212123	1.7178972655478408	1897.0	1	47641		Hathi
3649	Sherard, Robert Harborough,	0.7110022753532437	11.553082711905633	1900.2	5	297558		Hathi
3823	Steevens, Christina,	0.7105263157894738	0.6361474405188857	1901.0	1	74073		Hathi
240	Banks, Elizabeth L.,	0.710204081632653	2.9010694864650697	1902.0	1	104723		Hathi
3437	Rilke, Rainer Maria,	0.7101925715349855	0.1160485429228921	1931.0	2	113126		Hathi
283	Barter-Snow, Laura A.	0.7101449275362318	1.3116838643667672	1906.0	1	65231		Hathi
3953	Tasma,	0.7096774193548385	0.5769857828253052	1895.0	1	66624		Hathi
907	Courlander, Alphonse,	0.708502024291498	2.593294026231162	1912.0	1	118108		Hathi
3138	Panton, Jane Ellen.	0.7083333333333336	1.3058446382637852	1887.0	1	45581		Hathi
2018	Hope, Essex.	0.707482993197279	1.8923388827614882	1912.0	1	96328		Hathi
940	Creighton, Basil,	0.7066115702479344	1.6808955032657844	1917.0	1	178529		Hathi
3245	Plomer, William,	0.7058823529411768	0.6289963696018203	1932.0	1	100544		Hathi
3800	Stacpoole, Margaret Robson.	0.7058823529411764	3.723748135176044	1914.0	1	90578		Hathi
266	Baron, Dunsany, Edward John Moreton Drax Plunkett,	0.7056174073722264	5.735398948645076	1933.6	5	367868		Hathi
1387	Fitz-Maurice, Gabrielle.	0.7054263565891475	2.889690205888787	1908.0	1	55357		Hathi
224	Balch, Elisabeth,	0.7052631578947368	1.3221330108964953	1889.0	1	89101		Hathi
1571	Gilbert, William,	0.7051282051282052	1.2729695157029306	1907.0	1	75982		Hathi
1206	Dunsany, Edward John Moreton Drax Plunkett,	0.7038810475641245	1.919378951017051	1919.0	2	131683		Hathi
2317	Knibbs, Stanley George Curthoys,	0.7037037037037037	0.3959291741884118	1929.0	1	84563		Hathi
1794	Hamilton, M.	0.7000000000000002	0.3971735853545207	1896.0	1	62443		Hathi
4218	Watts, George Frederick,	0.7000000000000001	1.5235723178702754	1907.0	1	8139		Hathi
2784	McCarthy, Justin.	0.7000000000000001	1.5364404867501702	1893.0	1	48425		Hathi
3371	Raymond, Adolphus.	0.7	0.7659445536969613	1921.0	1	129517		Hathi
1283	Enault, Louis,	0.7	0.4066223470339117	1880.0	1	30496		Hathi
452	Boddingon, Harry.	0.7	3.2611058764355483	1937.0	1	7605		Hathi
1099	Deval, Jacques,	0.7	0.20211159981657545	1932.0	1	61354		Hathi
3431	Riddell, J. H.,	0.699885397749706	21.922676812362962	1886.8333333333333	12	1288619		Hathi
2477	Lewis, Helen Prothero.	0.6997271509092138	1.9709502232174871	1908.5	2	146719		Hathi
2566	Lynch, Bohun,	0.6984126984126985	1.2466248120928214	1919.0	1	62667		Hathi
1438	Fowler, W. Warde	0.6962637883006235	2.0345182912420174	1905.5	2	113553		Hathi
4231	Weiss, Felix.	0.6956521739130435	1.0652032387987374	1881.0	1	26775		Hathi
2165	James, Winifred Lewellin.	0.6956521739130432	0.9837478172887762	1913.0	1	28992		Hathi
2653	Majendie, Margaret,	0.6935483870967742	1.3802413125185136	1887.0	1	55702		Hathi
1752	H., W. F.	0.6933333333333338	1.2692277477119913	1911.0	1	73275		Hathi
3123	Pain, Barry,	0.6929806911780132	14.98846999853446	1910.076923076923	13	828296		Hathi
57	Abbott, J. H. M.	0.6928493661363662	5.456521318914471	1905.5	2	178404		Hathi
3386	Reeks, Margaret.	0.6924152440810674	0.19946975580061715	1911.0	2	161693		Hathi
3938	Széchenyi, Zsigmond, gróf,	0.6923076923076925	0.2680622848444388	1935.0	1	60137		Hathi
1917	Herbert, A. P. Sir, (Alan Patrick),	0.6923076923076924	1.2429037489352364	1928.0	1	38910		Hathi
1461	Fraser, Mary Crawford.	0.6923076923076923	0.32901922877999046	1915.0	1	97991		Hathi
1844	Harsányi, Zsolt,	0.6923076923076923	0.3938005458253945	1936.0	1	204678		Hathi
1442	Fox, S. M.	0.6923076923076923	0.49613632967161225	1890.0	1	64984		Hathi
972	Cuninghame, Caroline Madelina Fairlie.	0.6923076923076923	0.32966179189550143	1892.0	1	48900		Hathi
3607	Sedgwick, Anne Douglas,	0.6914587326935787	3.065411151487584	1907.75	4	375398		Hathi
3721	Smedley, Francis Edward,	0.6914285714285715	0.9383565573464642	1913.0	1	231262		Hathi
991	D'Avigdor, Elim Henry,	0.6913455257548378	2.7902252713019964	1886.0	2	191862		Hathi
