	author	volumes	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2632	Macgowan, J.	1.0	1.0	1910.0	1	58305		Hathi
2633	Machar, J. S.,	1.0	1.0	1921.0	1	76377		Hathi
2635	Macilwaine, H. C.	1.0	1.0	1906.0	1	162030		Hathi
3251	Pilcher, T. D.	1.0	1.0	1922.0	1	54458		Hathi
3250	Pike, Oliver Gregory.	1.0	1.0	1915.0	1	31295		Hathi
2637	Mackail, Denis George.	1.0	1.0	1922.0	1	140868		Hathi
2639	Mackaness, George,	1.0	1.0	1932.0	1	137362		Hathi
2641	Mackay, Helen,	1.0	1.0	1919.0	1	46672		Hathi
2642	Mackay, James Alexander Kenneth,	1.0	1.0	1895.0	1	126552		Hathi
3249	Pike, Oliver Gregory,	1.0	1.0	1907.0	1	49715		Hathi
2643	Mackellar, Dorothea.	1.0	1.0	1912.0	1	121267		Hathi
2644	Mackenzie, Clutha N.	1.0	1.0	1921.0	1	58427		Hathi
3248	Pickthall, Rudolf.	1.0	1.0	1914.0	1	42144		Hathi
2671	Makgill, George,	1.0	1.0	1915.0	1	116717		Hathi
3224	Pervent͡sev, Arkadiĭ Alekseevich,	1.0	1.0	1939.0	1	123864		Hathi
3180	Paton, Margaret (Whitecross)	1.0	1.0	1894.0	1	112513		Hathi
2713	Markovits, Rodion,	1.0	1.0	1929.0	1	161384		Hathi
2700	Manunet Banhān, phya.	1.0	1.0	1930.0	1	65587		Hathi
3201	Peattie, Donald Culross,	1.0	1.0	1932.0	1	91841		Hathi
2702	Marau, Clement	1.0	1.0	1894.0	1	20245		Hathi
2703	Marchant, Bessie,	1.0	1.0	1898.0	1	58871		Hathi
2704	Marchwitza, Hans.	1.0	1.0	1932.0	1	93600		Hathi
2705	Mardiganian, Aurora.	1.0	1.0	1918.0	1	60868		Hathi
3199	Pearson, J. Herbert	1.0	1.0	1905.0	1	3570		Hathi
2706	Mardrus, Joseph C. V.	1.0	1.0	1924.0	1	14605		Hathi
3197	Peard, Frances Mary.	1.0	1.0	1900.0	1	83871		Hathi
2709	Margueritte, V.	1.0	1.0	1913.0	1	100820		Hathi
2711	Markham, Clements R.	1.0	1.0	1896.0	1	84617		Hathi
2712	Markham, Paul.	1.0	1.0	1898.0	1	58088		Hathi
3194	Pearce, Charles E.	1.0	1.0	1912.0	1	103746		Hathi
2715	Markwick, Edward.	1.0	1.0	1898.0	1	123578		Hathi
2674	Makower, Stanley Victor.	1.0	1.0	1895.0	1	51720		Hathi
3191	Peacock, T. L.	1.0	1.0	1891.0	1	47875		Hathi
2716	Marlowe, Christopher,	1.0	1.0	1924.0	1	24493		Hathi
3190	Payne, Will,	1.0	1.0	1896.0	1	117613		Hathi
3187	Pawley, Edith Muriel (Phillips) Mrs.	1.0	1.0	1935.0	1	84539		Hathi
3186	Pavlenko, Petr Andreevich,	1.0	1.0	1938.0	1	188731		Hathi
2717	Marlowe, Christopher.	1.0	1.0	1926.0	1	49148		Hathi
3185	Pattillo, T R.	1.0	1.0	1903.0	1	70728		Hathi
2718	Marlowe, Mary.	1.0	1.0	1918.0	1	113009		Hathi
2719	Marmontel, Jean-François,	1.0	1.0	1895.0	1	182156		Hathi
2720	Marriage, Caroline.	1.0	1.0	1903.0	1	87384		Hathi
3182	Patterson, Arthur H.	1.0	1.0	1909.0	1	118000		Hathi
2724	Marryat, Mrs. Frederick Townshend.	1.0	1.0	1900.0	1	60185		Hathi
3181	Paton, Margaret Whitecross	1.0	1.0	1894.0	1	111851		Hathi
2699	Manuel, Don Juan,	1.0	1.0	1888.0	1	74571		Hathi
2697	Mansfield, Estrith.	1.0	1.0	1927.0	1	93556		Hathi
3202	Peel, C. V. A.	1.0	1.0	1900.0	1	105231		Hathi
3203	Pegge, Cecil Denis.	1.0	1.0	1932.0	1	36039		Hathi
2675	Malden, Charles,	1.0	1.0	1889.0	1	72681		Hathi
2676	Malet, Edward,	1.0	1.0	1901.0	1	74283		Hathi
3222	Perrin, Alice Robinson,	1.0	1.0	1913.0	1	115882		Hathi
2678	Malherbe, Henry,	1.0	1.0	1918.0	1	29403		Hathi
3220	Perowne, Barry.	1.0	1.0	1935.0	1	114540		Hathi
2679	Malins, Geoffrey H.	1.0	1.0	1920.0	1	108840		Hathi
3219	Perlesvaus.	1.0	1.0	1898.0	1	98061		Hathi
3218	Perey, Lucien,	1.0	1.0	1887.0	1	56181		Hathi
2680	Mallarmé, Camille.	1.0	1.0	1922.0	1	70935		Hathi
2682	Mallowan, M. E. L. (Max Edgar Lucien.	1.0	1.0	1900.0	1	277721		Hathi
2683	Malone, Desmond,	1.0	1.0	1936.0	1	119784		Hathi
2684	Malortie, Karl von,	1.0	1.0	1890.0	1	90465		Hathi
2688	Mann, Francis Oscar.	1.0	1.0	1914.0	1	56418		Hathi
2689	Mann, Heinrich,	1.0	1.0	1900.0	1	151294		Hathi
3217	Perelaer, Michael Theophile Hubert,	1.0	1.0	1888.0	1	265777		Hathi
3216	Pepys, Samuel,	1.0	1.0	1913.0	1	11236		Hathi
3215	Pentreath,Dolly.	1.0	1.0	1893.0	1	43476		Hathi
3214	Penton, Brian Con,	1.0	1.0	1936.0	1	220594		Hathi
3213	Pennypacker, Morton,	1.0	1.0	1899.0	1	44789		Hathi
3212	Penny, Fanny Emily Farr.	1.0	1.0	1936.0	1	107485		Hathi
2690	Mann, Leonard,	1.0	1.0	1937.0	1	106726		Hathi
2693	Manners-Sutton, D.	1.0	1.0	1939.0	1	79597		Hathi
2694	Manners-Sutton, D. (Doris),	1.0	1.0	1934.0	1	79668		Hathi
2696	Manning, Frederic.	1.0	1.0	1930.0	1	127414		Hathi
3207	Pembroke, Sidney Herbert,	1.0	1.0	1888.0	1	54331		Hathi
3205	Pemberton, Max Joseph.	1.0	1.0	1922.0	1	102555		Hathi
3204	Peile, W. O.	1.0	1.0	1885.0	1	47541		Hathi
3155	Pangborn, Frederic Werden,	1.0	1.0	1899.0	1	169511		Hathi
3123	Orme, Joseph.	1.0	1.0	1881.0	1	40125		Hathi
2758	Mather, Edward (Edward Arthur),	1.0	1.0	1936.0	1	82804		Hathi
2759	Mather, Marshall,	1.0	1.0	1896.0	1	75383		Hathi
2912	Montagnac, Noël de.	1.0	1.0	1899.0	1	29884		Hathi
2911	Monro, W. D.	1.0	1.0	1911.0	1	78020		Hathi
3038	Newbolt, Henry John, Sir,	1.0	1.0	1925.0	1	94565		Hathi
2910	Monkhouse, Allan Noble,	1.0	1.0	1924.0	1	44754		Hathi
2909	Monk, Thymol.	1.0	1.0	1894.0	1	44771		Hathi
2908	Money-Coutts, Hugh Burdett,	1.0	1.0	1913.0	1	91551		Hathi
2907	Moncrieff, A. R. Hope	1.0	1.0	1893.0	1	102424		Hathi
2906	Monck, Frances Elizabeth Owen (Cole)	1.0	1.0	1891.0	1	99905		Hathi
3041	Newman, John.	1.0	1.0	1891.0	1	62778		Hathi
2903	Moira.	1.0	1.0	1884.0	1	62110		Hathi
3042	Newte, Horace W. C.	1.0	1.0	1907.0	1	67239		Hathi
2902	Moir, D. M.	1.0	1.0	1911.0	1	104244		Hathi
3043	Newton, W. Douglas.	1.0	1.0	1919.0	1	78337		Hathi
2901	Mofolo, Thomas,	1.0	1.0	1931.0	1	74401		Hathi
2900	Moberly, A.	1.0	1.0	1886.0	1	58546		Hathi
2913	Montagu, Lily H.	1.0	1.0	1902.0	1	77943		Hathi
2915	Montague, C. E. (Charles Edward),	1.0	1.0	1923.0	1	80535		Hathi
2917	Monteiro, Mariana.	1.0	1.0	1890.0	1	71034		Hathi
3030	Neumann, Alfred,	1.0	1.0	1940.0	1	198557		Hathi
2929	Moore, G. Greville	1.0	1.0	1919.0	1	115958		Hathi
2927	Moore, Edith Mary.	1.0	1.0	1920.0	1	132813		Hathi
2926	Moore, Charles G.	1.0	1.0	1894.0	1	119203		Hathi
2925	Moon, G. Washington	1.0	1.0	1890.0	1	78164		Hathi
2924	Moody, H. A.	1.0	1.0	1898.0	1	71581		Hathi
2923	Moodie, Susanna,	1.0	1.0	1913.0	1	163593		Hathi
3031	Neumann, Robert,	1.0	1.0	1936.0	1	130196		Hathi
2918	Montesquieu, Charles de Secondat,	1.0	1.0	1892.0	1	57370		Hathi
2922	Montrésor, Frances Frederica,	1.0	1.0	1900.0	1	49361		Hathi
3032	Neureuther, Karl.	1.0	1.0	1931.0	1	57806		Hathi
3033	Nevill, Ralph,	1.0	1.0	1911.0	1	89857		Hathi
2920	Montgomery, L. M. (Lucy Maud),	1.0	1.0	1925.0	1	78747		Hathi
3035	New Car,	1.0	1.0	1912.0	1	61186		Hathi
3036	Newbigging, Thomas.	1.0	1.0	1901.0	1	33189		Hathi
2899	Mitton, G. E. (Geraldine Edith)	1.0	1.0	1923.0	1	81919		Hathi
3045	Nichols, Robert Malise Bowyer,	1.0	1.0	1928.0	1	24462		Hathi
3046	Nicholson, Claud.	1.0	1.0	1896.0	1	72987		Hathi
2877	Miller, Irene.	1.0	1.0	1912.0	1	130281		Hathi
2881	Mills, Arthur,	1.0	1.0	1915.0	1	50498		Hathi
2879	Miller, Thomas,	1.0	1.0	1900.0	1	197534		Hathi
2878	Miller, Joaquin,	1.0	1.0	1893.0	1	47736		Hathi
3054	Nimrod,	1.0	1.0	1915.0	1	54807		Hathi
3055	Nimrod.	1.0	1.0	1903.0	1	55152		Hathi
3057	Nivedita,	1.0	1.0	1913.0	1	143915		Hathi
3059	Noble, Margaret E	1.0	1.0	1907.0	1	87050		Hathi
2884	Miln, Louise (Jordan)	1.0	1.0	1895.0	1	118554		Hathi
2876	Miller, George Noyes,	1.0	1.0	1891.0	1	28687		Hathi
3060	Nomad,	1.0	1.0	1890.0	1	55690		Hathi
3061	Nordau, Max Simon,	1.0	1.0	1896.0	1	172981		Hathi
3062	Norman, Ménie Muriel.	1.0	1.0	1892.0	1	74557		Hathi
2874	Milit͡syna, E.	1.0	1.0	1918.0	1	45177		Hathi
2873	Miles, Hamish,	1.0	1.0	1922.0	1	38889		Hathi
2883	Milman, Constance.	1.0	1.0	1892.0	1	30110		Hathi
2885	Miln, Louise Jordan,	1.0	1.0	1894.0	1	118518		Hathi
3047	Nicholson, J. Shield	1.0	1.0	1913.0	1	88507		Hathi
3051	Niebuhr, Barthold Georg,	1.0	1.0	1910.0	1	26102		Hathi
2897	Mitra, Siddha Mohana,	1.0	1.0	1909.0	1	78911		Hathi
3048	Nicholson, Jessie L.	1.0	1.0	1897.0	1	67985		Hathi
3049	Nicholson, John Gambril,	1.0	1.0	1910.0	1	37366		Hathi
2896	Mitford, Mary Russell,	1.0	1.0	1888.0	1	111046		Hathi
2893	Mitchell-Hedges, F. A. (Frederick Albert),	1.0	1.0	1923.0	1	104721		Hathi
3050	Nicholson, Meredith.	1.0	1.0	1908.0	1	101684		Hathi
2892	Mitchell, William,	1.0	1.0	1935.0	1	14702		Hathi
3053	Nikambè, Shèvantibāi M.	1.0	1.0	1895.0	1	20189		Hathi
2891	Mitchell, James Leslie,	1.0	1.0	1933.0	1	103961		Hathi
3052	Niemojowski, Ludwik.	1.0	1.0	1883.0	1	82823		Hathi
2890	Mitchell, Edmund,	1.0	1.0	1901.0	1	145149		Hathi
2889	Miró, Gabriel,	1.0	1.0	1930.0	1	96420		Hathi
2888	Mirabeau, Honoré-Gabriel de Riqueti,	1.0	1.0	1909.0	1	114368		Hathi
2887	Minney, R. J.	1.0	1.0	1921.0	1	58674		Hathi
3028	Neuman, A R.	1.0	1.0	1914.0	1	33084		Hathi
3027	Neukrantz, Klaus,	1.0	1.0	1932.0	1	63948		Hathi
3026	Neufeld, Charles,	1.0	1.0	1900.0	1	97582		Hathi
2958	Morrison, Nancy Brysson.	1.0	1.0	1937.0	1	86650		Hathi
2988	Murray, John Wilson,	1.0	1.0	1904.0	1	203320		Hathi
2989	Murray, Margaret Alice.	1.0	1.0	1927.0	1	31619		Hathi
2990	Murry, John Middleton,	1.0	1.0	1924.0	1	86362		Hathi
2991	Musgrave, L. F.	1.0	1.0	1921.0	1	11926		Hathi
2992	Musset, Paul de,	1.0	1.0	1910.0	1	43081		Hathi
2959	Morrison, Sophia.	1.0	1.0	1911.0	1	35304		Hathi
2993	Mussolini, Benito,	1.0	1.0	1929.0	1	52776		Hathi
2961	Morrissey, James W.	1.0	1.0	1904.0	1	55895		Hathi
2994	Muñoz Escámez, José.	1.0	1.0	1913.0	1	36170		Hathi
2955	Morris, Ralph.	1.0	1.0	1926.0	1	76484		Hathi
2954	Morris, Isabel.	1.0	1.0	1891.0	1	56911		Hathi
2995	Myers, F. W. H.	1.0	1.0	1893.0	1	55823		Hathi
2996	Myers, L. H. (Leopold Hamilton),	1.0	1.0	1940.0	1	424796		Hathi
2953	Morris, Clara,	1.0	1.0	1902.0	1	162067		Hathi
2960	Morrison, Steinie,	1.0	1.0	1922.0	1	168151		Hathi
2962	Mortalis,	1.0	1.0	1905.0	1	56950		Hathi
2998	Méléra, Marguerite Yerta,	1.0	1.0	1918.0	1	95201		Hathi
2983	Muri, Halsten,	1.0	1.0	1907.0	1	35183		Hathi
2976	Munford, George Frederick.	1.0	1.0	1922.0	1	28582		Hathi
2975	Mundy, Talbot,	1.0	1.0	1931.0	1	149858		Hathi
2974	Mullen, Barbara,	1.0	1.0	1937.0	1	108931		Hathi
2973	Muir, Edwin,	1.0	1.0	1927.0	1	34888		Hathi
2972	Muir, Alan,	1.0	1.0	1883.0	1	49483		Hathi
2982	Mure, A H	1.0	1.0	1919.0	1	57493		Hathi
2984	Murray, Charles Augustus,	1.0	1.0	1901.0	1	130196		Hathi
2963	Moscheles, Felix,	1.0	1.0	1897.0	1	27641		Hathi
2968	Mrs., McLaren, Jack,	1.0	1.0	1935.0	1	62376		Hathi
2986	Murray, Elizabeth.	1.0	1.0	1927.0	1	124143		Hathi
2967	Mrs., Grant, Elizabeth (Raper),	1.0	1.0	1924.0	1	29899		Hathi
2966	Mrs. Burton, Katherine (Kurz),	1.0	1.0	1939.0	1	133535		Hathi
2964	Mott, Lawrence,	1.0	1.0	1905.0	1	67176		Hathi
2987	Murray, Hilda Louisa Janey Woulf Murray, Baroness.	1.0	1.0	1910.0	1	31204		Hathi
2952	Morley, George,	1.0	1.0	1897.0	1	35952		Hathi
2951	Morley, Christopher,	1.0	1.0	1924.0	1	79182		Hathi
3025	Nesbitt, Lewis Mariano,	1.0	1.0	1937.0	1	151281		Hathi
2935	Moore, William Usborne,	1.0	1.0	1913.0	1	183538		Hathi
3014	Nazhivin, Iv. (Ivan),	1.0	1.0	1931.0	1	111077		Hathi
3015	Neagoe, Peter.	1.0	1.0	1934.0	1	111551		Hathi
3016	Neale, W. Johnson (William Johnson),	1.0	1.0	1939.0	1	180137		Hathi
3262	Platt, William,	1.0	1.0	1896.0	1	52982		Hathi
2937	Moorman, Frederic William,	1.0	1.0	1920.0	1	26893		Hathi
2936	Moorehead, Warren King,	1.0	1.0	1891.0	1	89222		Hathi
3018	Neill, Alexander Sutherland,	1.0	1.0	1921.0	1	65577		Hathi
3012	Nathan, Robert,	1.0	1.0	1924.0	1	38024		Hathi
3019	Neish, Rosalie Galsworthy,	1.0	1.0	1899.0	1	41635		Hathi
2934	Moore, William Henry,	1.0	1.0	1919.0	1	115376		Hathi
2933	Moore, T. Sturge	1.0	1.0	1920.0	1	21572		Hathi
2932	Moore, M.,	1.0	1.0	1885.0	1	55273		Hathi
3024	Nesbit, E. (Edith),	1.0	1.0	1933.0	1	89145		Hathi
2931	Moore, Henry Charles.	1.0	1.0	1897.0	1	76239		Hathi
3013	Nazarbekean, Awetis,	1.0	1.0	1899.0	1	107066		Hathi
3011	Nash, Thomas,	1.0	1.0	1930.0	1	54061		Hathi
3001	Müller, F. Max	1.0	1.0	1884.0	1	28752		Hathi
3005	Nadaud, Marcel,	1.0	1.0	1918.0	1	43056		Hathi
2949	Morison, R. C. H.,	1.0	1.0	1901.0	1	183479		Hathi
2948	Morison, Margaret Cotter.	1.0	1.0	1904.0	1	69396		Hathi
2946	Morgan, Sydney Cope.	1.0	1.0	1919.0	1	42173		Hathi
3003	Mījatović, Elodie Lawton,	1.0	1.0	1899.0	1	94383		Hathi
3004	Mījatovīć, Elodie Lawton,	1.0	1.0	1917.0	1	65164		Hathi
2945	Morgan, J. H.	1.0	1.0	1916.0	1	73466		Hathi
2943	Moreland, A. Maud.	1.0	1.0	1911.0	1	65438		Hathi
3010	Napier, Elma,	1.0	1.0	1927.0	1	40534		Hathi
2942	More, Thomas, Saint,	1.0	1.0	1925.0	1	85069		Hathi
3006	Nadejda, pseud.	1.0	1.0	1926.0	1	110504		Hathi
3007	Nairne, W. P.	1.0	1.0	1913.0	1	62232		Hathi
3008	Nankivell, Joice M.	1.0	1.0	1922.0	1	88797		Hathi
3009	Nansen, Peter,	1.0	1.0	1906.0	1	110922		Hathi
2939	Moravia, Alberto,	1.0	1.0	1938.0	1	224027		Hathi
2872	Miles, Hallie Eustace.	1.0	1.0	1930.0	1	47159		Hathi
2871	Middleton, Thomas.	1.0	1.0	1906.0	1	62161		Hathi
3064	Norris, Hugh Leigh.	1.0	1.0	1905.0	1	39898		Hathi
3132	Owen, Ashford.	1.0	1.0	1920.0	1	65118		Hathi
3127	Osmond, Sophie.	1.0	1.0	1916.0	1	126205		Hathi
3128	Ostler, Alan.	1.0	1.0	1912.0	1	84429		Hathi
3130	Oursler, Fulton,	1.0	1.0	1925.0	1	64992		Hathi
3131	Overhill, J.	1.0	1.0	1934.0	1	134677		Hathi
2800	McArthur, Alexander, of Glasgow.	1.0	1.0	1935.0	1	118839		Hathi
2799	Mayor, F. M.	1.0	1.0	1913.0	1	35108		Hathi
2798	Mayo, Katherine,	1.0	1.0	1929.0	1	53002		Hathi
3126	Oscar, W. N.	1.0	1.0	1899.0	1	142157		Hathi
3133	Owen, Daniel.	1.0	1.0	1888.0	1	208323		Hathi
3135	Owen, Louise.	1.0	1.0	1922.0	1	13226		Hathi
3136	Owen, Mary Alicia,	1.0	1.0	1893.0	1	129923		Hathi
2797	Mayo, Isabella Fyvie,	1.0	1.0	1910.0	1	143100		Hathi
2796	Maynell, Esther Hallam Moorhouse.	1.0	1.0	1912.0	1	25973		Hathi
3137	Owen, William Charles.	1.0	1.0	1920.0	1	1793		Hathi
2801	McCarthy, Justin H.	1.0	1.0	1895.0	1	43787		Hathi
3124	Orwell, George,	1.0	1.0	1936.0	1	105517		Hathi
2793	Mayer, J. E.	1.0	1.0	1895.0	1	109697		Hathi
2810	McDougall, Henriette,	1.0	1.0	1882.0	1	70665		Hathi
2816	McKay, Louise.	1.0	1.0	1922.0	1	30812		Hathi
2815	McIver, G. M.	1.0	1.0	1894.0	1	76174		Hathi
3117	Openshaw, Mary.	1.0	1.0	1911.0	1	116434		Hathi
2814	McHugh, Mary Frances.	1.0	1.0	1932.0	1	80962		Hathi
2813	McFee, William.	1.0	1.0	1923.0	1	142800		Hathi
2811	McFadden, G. V.	1.0	1.0	1920.0	1	186171		Hathi
3120	Orcutt, William Dana,	1.0	1.0	1904.0	1	75373		Hathi
2803	McCarthy, Justin.	1.0	1.0	1893.0	1	48425		Hathi
2809	McDougall, Grace.	1.0	1.0	1917.0	1	44617		Hathi
2808	McDonnel, Emily Fanny Dorothy Osborn,	1.0	1.0	1888.0	1	49088		Hathi
2807	McCulloch, William,	1.0	1.0	1912.0	1	121911		Hathi
2806	McCracken, L. A. M. Priestley,	1.0	1.0	1918.0	1	34293		Hathi
2805	McClinchey, Florence E.	1.0	1.0	1930.0	1	95251		Hathi
2804	McCarthy, Michael J. F.	1.0	1.0	1904.0	1	229348		Hathi
2794	Mayhew, Joyce.	1.0	1.0	1934.0	1	122622		Hathi
2792	Mayer, Gertrude Townshend.	1.0	1.0	1894.0	1	105336		Hathi
2819	McKinley, R.	1.0	1.0	1933.0	1	84065		Hathi
2769	Maturin, Charles Robert,	1.0	1.0	1892.0	1	94645		Hathi
2773	Matveev, Vladimir.	1.0	1.0	1933.0	1	53629		Hathi
2772	Matveev, Michel, | Les traqués.	1.0	1.0	1935.0	1	87037		Hathi
3149	Palmer, Edward Henry,	1.0	1.0	1881.0	1	66700		Hathi
3150	Palmer, Frederick,	1.0	1.0	1916.0	1	102504		Hathi
2771	Maturin, Edith Cecil.	1.0	1.0	1913.0	1	143146		Hathi
2770	Maturin, Edith (Money)	1.0	1.0	1909.0	1	104654		Hathi
2768	Matthews, W. R. (Walter Robert),	1.0	1.0	1933.0	1	11619		Hathi
2775	Matz, Bertram Waldron,	1.0	1.0	1922.0	1	40396		Hathi
3151	Palmer, Gertrude.	1.0	1.0	1909.0	1	41351		Hathi
2767	Matthews, Caroline Twigge,	1.0	1.0	1916.0	1	73814		Hathi
2766	Matters, Leonard.	1.0	1.0	1929.0	1	65312		Hathi
2765	Mathews, Cornelius,	1.0	1.0	1882.0	1	91330		Hathi
2762	Matheson, C. M.	1.0	1.0	1915.0	1	107950		Hathi
2761	Matheson, Annie,	1.0	1.0	1920.0	1	13999		Hathi
2774	Matz, B. W.	1.0	1.0	1921.0	1	40375		Hathi
3148	Pallen, Condé Bénoist,	1.0	1.0	1920.0	1	59039		Hathi
2791	May, Evan.	1.0	1.0	1890.0	1	122034		Hathi
2786	Maxwell, Donald,	1.0	1.0	1907.0	1	33266		Hathi
3139	Oxenham, John.	1.0	1.0	1909.0	1	158390		Hathi
2790	Maxwell-Scott, Mary Monica,	1.0	1.0	1908.0	1	101055		Hathi
2789	Maxwell, W. B. (William Babington),	1.0	1.0	1923.0	1	115041		Hathi
3140	Oxley, J. Macdonald	1.0	1.0	1895.0	1	114505		Hathi
2788	Maxwell, W. B.	1.0	1.0	1905.0	1	254821		Hathi
2787	Maxwell, Mary Elizabeth (Braddon)	1.0	1.0	1897.0	1	64617		Hathi
3141	Ozaki, Yei Theodora.	1.0	1.0	1919.0	1	72508		Hathi
2780	Maurice, Frederick Denison,	1.0	1.0	1880.0	1	126413		Hathi
3142	Packard, Frank Lucius,	1.0	1.0	1914.0	1	84594		Hathi
3143	Page, Hamilton.	1.0	1.0	1880.0	1	75205		Hathi
2785	Maxwell,	1.0	1.0	1892.0	1	63542		Hathi
2784	Mawr, E. B.,	1.0	1.0	1881.0	1	30459		Hathi
2783	Mauron, Marie,	1.0	1.0	1934.0	1	60577		Hathi
2781	Maurois, André,	1.0	1.0	1934.0	1	36599		Hathi
2818	McKesson, Charles L.	1.0	1.0	1898.0	1	110731		Hathi
2820	McKishnie, Archie P.,	1.0	1.0	1925.0	1	96163		Hathi
2869	Middleton, John B.	1.0	1.0	1905.0	1	54186		Hathi
3081	O'Conor-Eccles, Charlotte,	1.0	1.0	1887.0	1	28314		Hathi
2855	Metternich-Winneburg, Pauline Clementine Marie Walburga Sándor von Szlavnicza,	1.0	1.0	1921.0	1	48467		Hathi
2854	Metternich-Winneburg, Pauline Clementine Marie Walburga (Sándor von Szlavnicza) fürstin von,	1.0	1.0	1922.0	1	59471		Hathi
2853	Methley, Alice A.	1.0	1.0	1913.0	1	111827		Hathi
3079	O'Connor, T. P.,	1.0	1.0	1910.0	1	135166		Hathi
2852	Metelerkamp, Sanni.	1.0	1.0	1914.0	1	32718		Hathi
3080	O'Connor, William Frederick Travers,	1.0	1.0	1906.0	1	53207		Hathi
2851	Metcalfe, Thomas Washington,	1.0	1.0	1932.0	1	144522		Hathi
2857	Meynell, Esther.	1.0	1.0	1906.0	1	137414		Hathi
3083	O'Donnell, Peadar.	1.0	1.0	1930.0	1	80593		Hathi
2850	Metcalfe, John,	1.0	1.0	1932.0	1	7797		Hathi
3085	O'Faoláin, Seán,	1.0	1.0	1932.0	1	75732		Hathi
3086	O'Faoláin, Seán,	1.0	1.0	1937.0	1	74005		Hathi
2849	Merydew, J. T.	1.0	1.0	1888.0	1	92630		Hathi
3089	O'Hanlon, Alice.	1.0	1.0	1886.0	1	56950		Hathi
2856	Meynell, Alice,	1.0	1.0	1893.0	1	22159		Hathi
3077	O'Brien, Sophie Raffalovich.	1.0	1.0	1904.0	1	63904		Hathi
2848	Merritt, Anna Lea,	1.0	1.0	1902.0	1	43893		Hathi
2863	Michaëlis, Karin,	1.0	1.0	1912.0	1	40964		Hathi
2868	Middleton, Jessie Adelaide.	1.0	1.0	1916.0	1	88117		Hathi
3068	Norway, Arthur H.	1.0	1.0	1887.0	1	67921		Hathi
3069	Norway, G.	1.0	1.0	1896.0	1	51948		Hathi
3070	Nowakowski, Zygmunt,	1.0	1.0	1940.0	1	96690		Hathi
2867	Middleton, Colin.	1.0	1.0	1893.0	1	58393		Hathi
3072	Nugent-Bankes, George.	1.0	1.0	1881.0	1	48715		Hathi
3073	O'Brien, Edna,	1.0	1.0	1933.0	1	193001		Hathi
2858	Meynell, Mrs. Esther Hallam (Moorhouse)	1.0	1.0	1911.0	1	124615		Hathi
3074	O'Brien, Florence Roma Muir Wilson,	1.0	1.0	1919.0	1	78120		Hathi
2862	Michael Michaelowitch,	1.0	1.0	1908.0	1	37511		Hathi
2861	Meyrink, Gustav,	1.0	1.0	1928.0	1	98541		Hathi
3075	O'Brien, Georgina.	1.0	1.0	1913.0	1	73336		Hathi
2860	Meynell, Viola.	1.0	1.0	1927.0	1	73824		Hathi
3076	O'Brien, Sophie Raffalovich	1.0	1.0	1912.0	1	185481		Hathi
3090	O'Higgins, Harvey Jerrold,	1.0	1.0	1927.0	1	58535		Hathi
3092	O'Meara, Kathleen,	1.0	1.0	1888.0	1	60536		Hathi
3114	Omori, Annie Shepley.	1.0	1.0	1921.0	1	66075		Hathi
2826	McSpadden, J. Walker	1.0	1.0	1906.0	1	78154		Hathi
2831	Meek, George,	1.0	1.0	1910.0	1	79908		Hathi
2830	Mee, Huen,	1.0	1.0	1905.0	1	92155		Hathi
3105	Oemler, Marie Conway,	1.0	1.0	1937.0	1	129585		Hathi
2829	Mears, Madge.	1.0	1.0	1916.0	1	82489		Hathi
2828	Mears, A. Garland	1.0	1.0	1895.0	1	74140		Hathi
3106	"Officer of the ""Die Hards."""	1.0	1.0	1915.0	1	28653		Hathi
2825	McNulty, Edward.	1.0	1.0	1896.0	1	68818		Hathi
2833	Meik, Vivian.	1.0	1.0	1931.0	1	49525		Hathi
3109	Oliphant, Laurence,	1.0	1.0	1928.0	1	84468		Hathi
2823	McNeill-Moss, Geoffrey,	1.0	1.0	1935.0	1	155575		Hathi
3111	Oman, Carola,	1.0	1.0	1931.0	1	141785		Hathi
3112	Omar Khayyam.	1.0	1.0	1889.0	1	29997		Hathi
3113	Omessa, Charles.	1.0	1.0	1918.0	1	27665		Hathi
2822	McNeile, H. C. (Herman Cyril),	1.0	1.0	1923.0	1	89874		Hathi
2832	Megaw, Arthur Stanley,	1.0	1.0	1938.0	1	215622		Hathi
3104	Odle, E. V.	1.0	1.0	1923.0	1	52731		Hathi
3093	O'Neill, H. C.	1.0	1.0	1892.0	1	46704		Hathi
3097	O'Rell, Max,	1.0	1.0	1884.0	1	61388		Hathi
2846	Merrick, Leonard.	1.0	1.0	1907.0	1	85126		Hathi
3094	O'Neill, Joseph.	1.0	1.0	1935.0	1	117824		Hathi
3095	O'Neill, St. C.	1.0	1.0	1892.0	1	46084		Hathi
2841	Meredith, Charles,	1.0	1.0	1881.0	1	120282		Hathi
3096	O'Reilly, John Boyle,	1.0	1.0	1909.0	1	111047		Hathi
2840	Mercier, Charles Arthur,	1.0	1.0	1919.0	1	22327		Hathi
3098	O'Riordan, Conal O'Connell,	1.0	1.0	1920.0	1	103733		Hathi
3103	Oakstone, Arthur.	1.0	1.0	1908.0	1	98221		Hathi
2839	Mercer, Cavalié,	1.0	1.0	1927.0	1	182024		Hathi
3100	O'Shaughnessy, Edith,	1.0	1.0	1927.0	1	89501		Hathi
2838	Menpes, Mortimer,	1.0	1.0	1906.0	1	9214		Hathi
