	author	intl_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2482	Lester, Henry F. W.	0.9136690647482014	0.8680887509941981	1910.0	1	57074		Hathi
3915	Stuart, Francis,	0.9136310527867153	1.9809288232074624	1936.0	4	425395		Hathi
3781	Sologub, Fyodor,	0.9136101027745943	0.5114595830479872	1915.0	2	115690		Hathi
887	Cooper, James Fenimore,	0.9135139809984778	2.60740710916769	1915.75	4	838329		Hathi
2584	Lynch, Edward Melville.	0.9134615384615387	1.1492036700129045	1896.0	1	64514		Hathi
1167	Douie, Marjorie.	0.9133333333333336	0.5875207217958304	1917.0	1	91003		Hathi
3505	Rolleston, T. W.	0.91324200913242	1.8864096963196486	1910.0	1	82761		Hathi
2961	Morrissey, James W.	0.9130434782608696	1.9067153681522107	1904.0	1	55895		Hathi
4141	Van der Veer, Judy.	0.9130434782608696	0.22517421256289366	1938.0	1	72816		Hathi
306	Bayley, Stanhope.	0.9130434782608695	0.6420348289599677	1911.0	1	12769		Hathi
2642	Mackay, James Alexander Kenneth,	0.9128856624319418	1.5519231980170325	1895.0	1	126552		Hathi
859	Colomb, P. H.	0.9128654970760224	5.428953959612649	1893.0	1	112271		Hathi
2833	Meik, Vivian.	0.9127906976744183	1.237917213291703	1931.0	1	49525		Hathi
3314	Prichard, Katharine Susannah,	0.9127409881277142	1.3885900841512873	1926.5	2	246971		Hathi
1988	Hodgetts, E. A. Brayley	0.9126213592233009	0.9487162591168088	1897.0	1	77396		Hathi
3483	Robertson, Morgan,	0.9124803252901124	2.4882042107569156	1899.0	2	174907		Hathi
2938	Morand, Paul,	0.9123985500089471	13.22884254875704	1926.6	5	242496		Hathi
3743	Smeaton, William Henry Oliphant,	0.9123595505617976	1.9104405824107844	1899.0	1	83026		Hathi
2241	Jones, Rufus M.	0.912280701754386	0.792461827495227	1911.0	1	25638		Hathi
3980	Tarkington, Booth,	0.9122543298494556	1.8094623272608923	1919.0	2	98103		Hathi
4088	Trelawny, Edward John,	0.9120567375886518	1.0852179443346879	1890.0	1	231558		Hathi
1730	Grimshaw, Beatrice Ethel.	0.912042263470859	7.058764287878378	1921.3333333333333	6	597460		Hathi
2110	Huth, Alfred Henry,	0.912	0.6467293271883673	1894.0	1	68893		Hathi
2861	Meyrink, Gustav,	0.9117647058823529	0.122984276619202	1928.0	1	98541		Hathi
4198	Walker, Bettina,	0.9116883116883117	1.409233823483539	1892.0	1	97379		Hathi
3248	Pickthall, Rudolf.	0.9116022099447516	1.5308423235337663	1914.0	1	42144		Hathi
485	Boult, Katharine F.,	0.9114754098360657	1.4325462376983664	1914.0	1	75889		Hathi
396	Bilby, Julian W.	0.9113924050632911	0.36467620798809225	1925.0	1	77216		Hathi
1207	Dumbarton, Alfred.	0.911111111111111	0.6231485809508834	1902.0	1	51480		Hathi
3130	Oursler, Fulton,	0.9108910891089108	0.5539226338425411	1925.0	1	64992		Hathi
1145	Donald, Charles H.	0.9107429423038055	0.5879631762337191	1921.0	2	90706		Hathi
2784	Mawr, E. B.,	0.9107142857142858	0.6553299630657189	1881.0	1	30459		Hathi
4014	Theal, George McCall,	0.9107044785954672	0.6846952527767424	1884.0	2	105169		Hathi
547	Bromfield, Louis,	0.9106203436382204	2.892705319407236	1930.0	2	329847		Hathi
491	Boussenard, Louis,	0.9106068862793856	1.968304462754475	1885.5	2	131451		Hathi
601	Buckingham and Chandos, Alice Anne,	0.9104729729729735	4.259620192093204	1894.0	1	49538		Hathi
3972	Takizawa, Bakin,	0.9104477611940298	0.6228316720268534	1911.0	1	76687		Hathi
1874	Hauptmann, Gerhart,	0.9104387263000335	2.402149975151381	1923.5	4	220227		Hathi
1599	Gjellerup, Karl,	0.910344827586207	0.9122735076793591	1913.0	1	113308		Hathi
1256	Eggleston, Edward,	0.9099099099099099	0.42620865778017375	1895.0	1	92830		Hathi
4378	Wood, Eric,	0.9095744680851063	0.7870117891754657	1920.0	1	85146		Hathi
1354	Fergusson, Dugald.	0.9093701996927805	1.2431723048305585	1893.0	1	186654		Hathi
2456	Leeds, Virginia Niles.	0.9093607957378201	0.8178257179153863	1898.0	2	112564		Hathi
515	Brandt, Johanna.	0.9092627599243859	1.5764868218380899	1913.0	1	119606		Hathi
3267	Plotinus.	0.9090909090909092	0.2228557255136118	1917.0	3	316723		Hathi
2472	Lemonnier, Camille,	0.9090909090909091	0.1325776314107987	1911.0	1	29574		Hathi
4097	Trites, William Budd,	0.9090909090909091	0.8862282155741064	1928.0	1	22121		Hathi
868	Comstock, Harriet T.	0.9090909090909091	0.34801584116728307	1921.0	1	112663		Hathi
3256	Pinski, David,	0.9090909090909091	0.24361054824355516	1919.0	1	64379		Hathi
4099	Trollope, Frances Eleanor,	0.909090909090909	0.9720825726823956	1890.0	1	44368		Hathi
1627	Golschmann, Léon,	0.909090909090909	1.0655623600889337	1900.0	1	103029		Hathi
3229	Petronius Arbiter.	0.9090457395201273	2.5527524674234474	1909.0	3	190990		Hathi
4285	Westerman, Percy F.	0.9087473953285874	3.249068105318778	1917.5	2	117420		Hathi
4460	[Lappo-Danilevskai͡a, Nadezhda Aleksandrovna (Li͡utkevich),	0.9081272084805656	0.6102407724743228	1917.0	1	165300		Hathi
4194	Wagner, Richard,	0.9079004177954485	4.506480166657341	1908.6666666666667	3	217326		Hathi
756	Chernilo, Capel.	0.9076923076923076	1.5711297080496278	1892.0	1	29493		Hathi
1493	Funck-Brentano, Frantz,	0.9076576576576577	1.8596265561370835	1901.0	1	85103		Hathi
1528	Garshin, V. M.	0.907608695652174	0.45555677237088077	1912.0	1	143967		Hathi
2145	Irwin, E. W. (Edward Way).	0.9074492099322798	2.9044772478617857	1933.0	1	108731		Hathi
4192	Wadham, Percy.	0.9074074074074076	1.4037203448374365	1907.0	1	27424		Hathi
156	Armour, Margaret.	0.9072847682119204	0.7437346511426273	1898.0	1	72368		Hathi
2245	Jordan, Philip Furneaux,	0.9071925754060322	1.3238034447430207	1940.0	1	116049		Hathi
3970	Takeda, Izumo,	0.907172995780591	1.0836018192643035	1880.0	1	77959		Hathi
3393	Raymond, A.	0.9069767441860466	0.8990079916162739	1917.0	1	68195		Hathi
635	Busson, Paul,	0.9069767441860465	0.2831012938255419	1927.0	1	108279		Hathi
3100	O'Shaughnessy, Edith,	0.9065040650406502	0.9797039488135391	1927.0	1	89501		Hathi
789	Cimino, Hugh.	0.9063829787234045	4.154220857064394	1915.0	1	40327		Hathi
1926	Henty, G. A. (George Alfred),	0.9062500000000001	0.9048226148124972	1900.0	1	138665		Hathi
2888	Mirabeau, Honoré-Gabriel de Riqueti,	0.90625	0.2991950097682474	1909.0	1	114368		Hathi
4448	Zoshchenko, Mikhail,	0.90625	0.36142183293909774	1940.0	1	31559		Hathi
405	Birkenfeld, Günther,	0.90625	0.21437641667716006	1935.0	1	53206		Hathi
2628	Macdonald, W. A.	0.90625	0.16300965565833442	1908.0	1	69972		Hathi
2836	Mendès, Catulle,	0.9062499999999999	0.5334861457909121	1928.0	1	64141		Hathi
1934	Hergesheimer, Joseph,	0.9061381375922157	4.415998204548072	1929.6666666666667	3	288264		Hathi
2541	London, Jack,	0.9059872147913373	4.28103932712039	1911.8	5	377766		Hathi
3377	Ramaswami Raju, P. V.	0.905940594059406	0.7757901049174547	1886.0	1	92810		Hathi
786	Churchward, William Brown,	0.9058823529411765	0.4940800705440544	1888.0	1	61321		Hathi
832	Cobham, Alan John, Sir,	0.9056047197640122	4.9307718532206195	1926.0	1	49012		Hathi
3128	Ostler, Alan.	0.9054726368159206	1.697157105949028	1912.0	1	84429		Hathi
3413	Rees, Rosemary,	0.9054726368159205	1.4007045816943655	1900.0	1	102298		Hathi
2303	Kerr, Telkin.	0.9054054054054054	0.4665953146026713	1904.0	1	56530		Hathi
4324	Wilcox, Ella Wheeler,	0.9053497942386834	1.2671927691632927	1892.0	1	68352		Hathi
2225	Johnston, John.	0.9051724137931034	1.9816513128805675	1898.0	1	20865		Hathi
633	Burton, Katherine,	0.905116607234324	4.264689022936113	1938.5	2	234342		Hathi
3534	Ruffini, Giovanni,	0.9050279329608941	1.9454724690629022	1891.0	1	163978		Hathi
2030	Hope, Edward,	0.9047619047619049	0.8108061205748589	1937.0	1	73855		Hathi
2428	Lawrence, Josephine,	0.9047619047619048	0.16782907712653483	1935.0	1	89201		Hathi
2408	Larminie, William,	0.9046052631578948	1.3058177226640721	1898.0	1	82981		Hathi
1025	Davidson, Gladys	0.9038461538461539	0.8434297658836182	1922.0	1	65927		Hathi
3185	Pattillo, T R.	0.9038461538461537	0.5241186345380351	1903.0	1	70728		Hathi
3033	Nevill, Ralph,	0.9038461538461536	2.475257094067646	1911.0	1	89857		Hathi
794	Clarke, Austin,	0.9037800687285226	0.7995954980029195	1936.0	1	129721		Hathi
3780	Sologub, Fydor,	0.9036144578313254	0.3295159612085294	1916.0	1	89782		Hathi
4276	Werner, E.,	0.9034583660265898	0.11039055026398062	1883.0	2	268165		Hathi
2260	Kauffman, Reginald Wright,	0.9034482758620694	0.683044699856827	1916.0	1	151334		Hathi
1901	Hecht, Ben,	0.9033613445378152	1.3671709140423791	1924.0	1	62050		Hathi
446	Blowitz, Henri Georges Stephane Opper de,	0.903299203640501	2.860091913160996	1906.0	1	109546		Hathi
4238	Watson, E. H. Lacon	0.9032921810699592	4.227191808582205	1914.0	1	40980		Hathi
2578	Lyall, Archibald,	0.9032258064516132	3.9430920912493725	1933.0	1	78464		Hathi
2837	Mendum, Bedloe.	0.9032258064516129	0.5985737073359194	1899.0	1	18460		Hathi
1424	Forbes, Rosita.	0.9030023094688219	1.2953005626009468	1937.0	1	119153		Hathi
3950	Swettenham, Frank Athelstane,	0.9029887995731355	5.166527700949176	1900.0	4	319613		Hathi
2356	Krylov, Ivan Andreevich,	0.9029817393515465	1.6463475756139636	1883.0	2	126853		Hathi
1821	Harbord, Maurice Assheton,	0.9027576197387519	2.008405634129795	1915.0	1	122280		Hathi
3123	Orme, Joseph.	0.9024390243902438	0.7284276894933395	1881.0	1	40125		Hathi
4442	Zglinitzki, Helen de,	0.9022346368715084	2.71970574421446	1937.0	1	46919		Hathi
1562	Gibbon, Frederick P.	0.9022017667420991	2.256864176677235	1904.0	2	207379		Hathi
1766	Haggard, Andrew,	0.9020034759384458	3.245532053394445	1901.5	2	289531		Hathi
1953	Hickling, R. A.	0.9018867924528304	1.9756716565684	1903.0	1	47810		Hathi
2249	Juan Manuel,	0.9018597790668266	1.274074173952957	1897.5	2	148241		Hathi
1278	Ellison, Wallace.	0.9018404907975462	2.369263980869277	1918.0	1	73567		Hathi
4418	Yeats, W. B.	0.9018368003703585	3.2344167600925866	1904.0	5	317201		Hathi
3860	Stephens, James,	0.9017971921502941	0.7563295042455087	1912.0	2	114169		Hathi
810	Clements, Arthur Frederick,	0.9015384615384611	1.3869133108106309	1940.0	1	83526		Hathi
1817	Hansson, Ola,	0.9014084507042253	1.0406822176814414	1895.0	1	24318		Hathi
2539	Lombard, Louis,	0.9012875536480689	1.7360832450104549	1898.0	1	47838		Hathi
3509	Romanov, Panteleĭmon,	0.9008311999699798	0.584778691761632	1933.3333333333333	3	174590		Hathi
1004	Daly, Dominick,	0.9007444168734491	1.1320848500738763	1896.0	1	126886		Hathi
1883	Hawthorne, Nathaniel,	0.9006718943320592	5.038571674675673	1919.125	8	959635		Hathi
1678	Gray, John Alfred.	0.9005376344086026	2.2890329321392584	1901.0	1	173780		Hathi
2545	Longus.	0.9005252504317963	1.984665508374028	1910.0	3	121529		Hathi
484	Boult, Katharine F.	0.9004524886877829	1.2666783259927512	1903.0	1	62189		Hathi
1643	Gotthelf, Jeremias,	0.9003037121351176	0.9768343212694893	1887.0	2	233443		Hathi
2624	Macdonald, Alexander,	0.9001217379808987	4.162324938530969	1907.6666666666667	3	306050		Hathi
2233	Jones, Cecilia Anne.	0.9000000000000002	2.926212398353088	1882.0	1	37761		Hathi
1204	Duhamel, Georges,	0.9000000000000001	0.42890438397678343	1919.0	1	49863		Hathi
2699	Manuel, Don Juan,	0.9	0.6691842453842217	1888.0	1	74571		Hathi
466	Bone, Gertrude,	0.9	0.3031046698919234	1921.0	1	70558		Hathi
122	Ambofilius,	0.9	0.23185415702598997	1881.0	1	30747		Hathi
4477	pseud. Afghan,	0.8999999999999999	0.8286309059381646	1925.0	1	98936		Hathi
3010	Napier, Elma,	0.8999999999999998	1.4069807600687014	1927.0	1	40534		Hathi
912	Cournos, John,	0.8997332438582671	1.9371743415764011	1925.0	2	189303		Hathi
3499	Rodziewiczówna, Maria,	0.8994728678828171	1.3433041541938053	1900.6666666666667	3	247609		Hathi
2623	Macdonald, Alex.	0.8992161254199327	2.5342500203454383	1910.0	1	125600		Hathi
2369	La Fayette, (Marie-Madeleine Pioche de La Vergne), Madame de	0.8992042440318299	1.7387140308797449	1925.0	1	77286		Hathi
671	Campbell, Phyllis.	0.8991596638655462	1.7606042507124684	1915.0	1	24092		Hathi
4399	Wright, Frances,	0.8990825688073396	0.6646150693681923	1893.0	1	58458		Hathi
1993	Hoffmann, E. T. A.	0.899029126213593	0.7276699250259164	1892.0	1	252267		Hathi
2048	Houghton, Mary	0.898778359511344	3.4280074907374662	1915.0	1	59580		Hathi
2069	Huddleston, George,	0.8987341772151898	0.8354126971358204	1932.0	1	67413		Hathi
2676	Malet, Edward,	0.8986866791744842	2.5575575402983444	1901.0	1	74283		Hathi
1068	DeGruchè, Kingston.	0.8985507246376812	0.8256765767942221	1909.0	1	29787		Hathi
42	(Robert Bontine), Cunninghame Graham, R. B.	0.8978494623655913	1.9560401199187585	1936.0	1	33894		Hathi
2885	Miln, Louise Jordan,	0.8978224455611392	3.590935891888693	1894.0	1	118518		Hathi
3401	Read, Opie Percival,	0.8977272727272727	1.058634366787954	1897.0	1	59259		Hathi
1183	Drayson, Alfred W.	0.8975609756097562	0.6826011247610931	1892.0	1	107047		Hathi
4157	Vergani, Orio,	0.8974358974358975	0.551503552481644	1930.0	1	75618		Hathi
1133	Dionis,	0.8974358974358975	0.772074342896547	1888.0	1	18005		Hathi
1713	Gribble, Francis Henry,	0.8973105134474332	1.7471969248948094	1911.0	1	83439		Hathi
3309	Price, Julius M.	0.8972972972972975	1.8660775627875215	1919.0	1	70674		Hathi
1747	Guerber, H. A.	0.8971098265895954	2.131544068545346	1909.0	1	144647		Hathi
383	Best, James William,	0.896825396825397	0.7241931844409859	1931.0	1	62016		Hathi
2513	Lindsay, Norman,	0.8967928574926984	0.5644344192278717	1934.5	2	188649		Hathi
2884	Miln, Louise (Jordan)	0.8967527060782677	3.6108914667829755	1895.0	1	118554		Hathi
1428	Forde, Gertrude.	0.8966401681273825	3.860393662578645	1882.5	2	103150		Hathi
507	Bradley, Shelland.	0.8966346153846155	1.7044594647327411	1911.0	1	86995		Hathi
1178	Döblin, Alfred,	0.896551724137931	0.06254031691783293	1937.0	1	165282		Hathi
2242	Jones, W. Braunston.	0.896551724137931	0.4550987818689678	1902.0	1	158993		Hathi
3383	Raphael, John N.	0.896551724137931	2.1921207169683976	1908.0	1	33008		Hathi
1763	Gyp,	0.896551724137931	0.16661490426842782	1895.0	1	62040		Hathi
412	Bjr̈nson, Bjr̈nstjerne,	0.8965517241379309	0.4392278686501765	1894.0	1	23534		Hathi
511	Brailsford, Henry Noel,	0.8964059196617342	1.9979213076546847	1898.0	1	84386		Hathi
1541	Gaunt, Mary Eliza Bakewell,	0.896325459317585	2.0470909940275495	1914.0	1	132680		Hathi
1971	Hino, Ashihei,	0.8962472406181011	0.8225226058116257	1940.0	1	196308		Hathi
1105	Deverell, Evangeline.	0.896174863387978	1.243778141629446	1909.0	1	52444		Hathi
1349	Fedden, Romilly,	0.8960000000000001	0.853235863153033	1919.0	1	52219		Hathi
135	Andreyev, Leonid,	0.8959400821251969	1.7931266895175606	1914.0	6	219724		Hathi
3151	Palmer, Gertrude.	0.8959276018099547	1.9049952459472101	1909.0	1	41351		Hathi
3946	Svevo, Italo,	0.8956043956043954	0.34686225375782365	1930.0	1	187026		Hathi
4101	Trotter, Melvin E. (Melvin Earnest),	0.8955223880597014	1.9412734690588238	1939.0	1	49208		Hathi
2308	Kielland, Alexander Lange,	0.895139171433338	2.2270501851139084	1889.5	4	231821		Hathi
2616	MacMillan, Michael,	0.8951310861423224	1.6240847775071772	1901.0	1	58599		Hathi
1877	Haviland, Maud D.	0.895126049897081	2.350082892333039	1914.0	2	174035		Hathi
2810	McDougall, Henriette,	0.8948126801152737	3.5006020785807714	1882.0	1	70665		Hathi
222	Baker, E. C. Stuart (Edward Charles Stuart),	0.8947368421052632	0.125602826049708	1928.0	1	53919		Hathi
1119	Dickinson, G. Lowes	0.8947368421052632	0.20996368866142331	1920.0	1	32255		Hathi
2009	Holmes, Clara H.	0.894736842105263	0.36021375340536155	1898.0	1	75204		Hathi
1203	Dugmore, A. Radclyffe (Arthur Radclyffe),	0.894736842105263	0.3132556713639427	1928.0	1	64858		Hathi
1902	Heckford, Sarah,	0.8947368421052626	1.4231854226890217	1882.0	1	157034		Hathi
1463	Franzos, Karl Emil,	0.8944444444444444	0.7856795519856838	1890.0	1	81661		Hathi
431	Blaker, Richard,	0.8942675159235671	1.4142839312918152	1932.0	1	197843		Hathi
1255	Eggar, Emilie Mary (Hughes)	0.8939393939393939	0.5326519319851868	1904.0	1	44166		Hathi
216	Baillie, W. W.,	0.8938053097345132	0.5136561287313658	1921.0	1	78414		Hathi
1799	Halsted, Leonora B.	0.8936936936936937	3.342142361316204	1884.0	1	59191		Hathi
1639	Gorky, Maksim,	0.8936494695035833	2.986772354431277	1907.9	10	904021		Hathi
2251	J©đkai, M©đr,	0.8935921378076235	1.465187037687839	1910.0	2	194562		Hathi
69	Adams, Henry,	0.8935779816513766	2.0351412593174585	1882.0	1	95453		Hathi
307	Bayley, Victor,	0.8934930334644532	3.775026035689392	1937.3333333333333	3	270849		Hathi
2893	Mitchell-Hedges, F. A. (Frederick Albert),	0.8934782608695654	1.5657113150160602	1923.0	1	104721		Hathi
235	Ballard, Susan.	0.8933333333333333	2.021022424705568	1898.0	1	26455		Hathi
4473	de Voragine, Jacobus,	0.893300248138958	1.4460007880659793	1900.0	1	99340		Hathi
121	Ambler, Eric,	0.8932384341637011	2.2674465785298157	1940.0	1	88346		Hathi
1913	Helps, Arthur,	0.8932330827067667	1.2182478052623835	1885.0	1	194569		Hathi
3899	Strange, Nora K. (Nora Kathleen)	0.8930753564154787	2.300586610981793	1920.0	1	152146		Hathi
3502	Rolfe, Frederick,	0.8924466624749862	3.491962233115201	1913.3333333333333	3	320079		Hathi
4063	Tolstoy, Leo,	0.8923522748071927	8.778741544790448	1902.5294117647059	17	1632929		Hathi
1093	Denby, Jay	0.8921933085501861	1.0348907269697865	1911.0	1	92650		Hathi
922	Cox, Edmund Charles,	0.8921282798833825	1.3281254371156082	1905.0	1	92054		Hathi
979	Cunninghame Graham, R. B. (Robert Bontine),	0.8919954674716473	3.5151614281930854	1928.5	2	101280		Hathi
2851	Metcalfe, Thomas Washington,	0.8918128654970761	0.8434896970698971	1932.0	1	144522		Hathi
2125	I. R.	0.8916967509025271	2.6934597419369233	1887.0	1	36657		Hathi
3468	Rives, Hallie Erminie,	0.8913043478260868	0.5049672147206542	1897.0	1	32470		Hathi
2063	Howells, William Dean,	0.891089108910891	0.5276427885311882	1906.0	1	68229		Hathi
4174	Vivanti, Annie,	0.89107210807366	2.2356849332326276	1912.5	2	181197		Hathi
3500	Roe, Edward Payson,	0.8907849829351536	0.5428411537660186	1880.0	1	192390		Hathi
1603	Glasgow, Ellen Anderson Gholson,	0.890389720120216	0.7696277227463422	1910.0	2	292777		Hathi
3228	Petronius Arbiter	0.8903225806451612	0.7640380189335694	1923.0	1	72311		Hathi
4188	Vǎcǎrescu, Elena,	0.8901734104046245	0.6483948032825019	1907.0	1	95103		Hathi
754	Cheesman, Evelyn,	0.8901734104046242	0.6917690259880592	1933.0	1	89140		Hathi
724	Cayley, George John,	0.8900445765230308	1.8298964477506467	1908.0	1	131092		Hathi
4122	Twells, Julia Helen (Watts)	0.8899521531100478	1.392512443948016	1904.0	1	160493		Hathi
3212	Penny, Fanny Emily Farr.	0.8898678414096914	0.752775776573349	1936.0	1	107485		Hathi
4432	Young, Walter H.	0.8897959183673474	4.13961992831658	1916.0	2	126574		Hathi
3881	Stock, Ralph,	0.8896426347668139	3.360769839091054	1914.0	2	85943		Hathi
3194	Pearce, Charles E.	0.889632107023411	3.0818303019740756	1912.0	1	103746		Hathi
426	Blake, J. M.	0.8896103896103899	0.9507397845157541	1910.0	1	57736		Hathi
1436	Fortescue, Walter.	0.8893662728249191	1.9452530884088726	1898.0	1	170593		Hathi
538	Brlić-Mažuranić, Ivana,	0.888888888888889	0.25896299931263955	1924.0	1	49551		Hathi
2126	Ibn Ṭufayl, Muḥammad ibn ʻAbd al-Malik,	0.888888888888889	0.8678395495022733	1929.0	1	44358		Hathi
1866	Harvey, T. Edmund	0.888888888888889	0.2362274591115722	1905.0	1	13580		Hathi
616	Burgess, Joseph Tom,	0.8888888888888888	0.11684461463249499	1934.0	1	27455		Hathi
2747	Mason, Arthur Telford.	0.8888888888888888	0.10831511951700543	1939.0	1	29617		Hathi
2120	Hynam, F. Ethel.	0.8888888888888888	0.13310521948197795	1899.0	1	24101		Hathi
630	Burroughs, Edgar Rice,	0.8888888888888887	0.414313913901238	1917.0	1	100657		Hathi
4008	Tetley, William C.	0.8884615384615385	1.1606238895792742	1921.0	1	79849		Hathi
1910	Heliodorus,	0.8881766962697598	2.7595578417829016	1900.0	2	161098		Hathi
1909	Heine, Heinrich,	0.8880709888656353	3.129596044462363	1888.0	2	141208		Hathi
4211	Walsh, J. M. (James Morgan),	0.8879230329625158	1.57684840682611	1916.5	2	178416		Hathi
2352	Kraemmer, Elias.	0.8877005347593581	0.6403049512270186	1922.0	1	104098		Hathi
2906	Monck, Frances Elizabeth Owen (Cole)	0.8876080691642657	2.476052708902575	1891.0	1	99905		Hathi
3583	Sanchez, Nellie (Van de Grift)	0.8873653281096952	3.397782115625346	1920.0	1	107107		Hathi
268	Baron, Phillimore, Godfrey Walter Phillimore,	0.8873239436619724	1.234587248376837	1930.0	1	102493		Hathi
1683	Green, Julien,	0.8869810914891151	1.1108599775330097	1930.5	4	354208		Hathi
2598	Maartens, Maarten,	0.886695892203389	1.5453206218600164	1897.75	4	574350		Hathi
2854	Metternich-Winneburg, Pauline Clementine Marie Walburga (Sándor von Szlavnicza) fürstin von,	0.8866666666666669	2.6970867269216576	1922.0	1	59471		Hathi
1171	Downes, Marion Grace.	0.8861788617886179	0.4914553639361544	1914.0	1	89209		Hathi
