	author	spec_world_subcity	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3500	Roe, Edward Payson,	0.21160409556313994	0.5428411537660186	1880.0	1	192390		Hathi
1025	Davidson, Gladys	0.21153846153846143	0.8434297658836182	1922.0	1	65927		Hathi
308	Baylor, Frances Courtenay,	0.21153846153846098	1.0653688076065637	1894.0	1	52193		Hathi
1658	Graham, Winifred	0.21134020618556687	0.835916875971105	1908.0	1	82723		Hathi
3325	Provost, Maxime.	0.21126760563380279	1.5553629260387976	1917.0	1	65084		Hathi
3845	Steel, Flora Annie Webster,	0.21125921715937898	5.924787847474312	1909.0	8	1014750		Hathi
2087	Hume, Martin Andrew Sharp,	0.21121495327102888	3.9847029429882563	1910.0	1	47857		Hathi
4252	Waugh, Evelyn,	0.21115537848605603	1.102254463812635	1938.0	1	81167		Hathi
3650	Seymour, Beatrice Kean (Stapleton) Mrs.	0.21114369501466299	0.7954397595065027	1923.0	1	152804		Hathi
3790	Sothern, E. H.	0.21110936382329054	3.0754657983097218	1917.0	2	271207		Hathi
4274	Werfel, Franz,	0.21109369494100558	2.9034440039639957	1929.3333333333333	3	731972		Hathi
955	Croker, B. M.	0.2110694684868535	15.98989472882537	1903.5333333333333	15	1328016		Hathi
3532	Royde-Smith, Naomi Gwladys.	0.2110389610389609	1.5358462304333051	1927.0	1	71481		Hathi
3240	Phillips, Forbes Alexander,	0.21100917431192648	0.8523180880380341	1916.0	1	45584		Hathi
1248	Edwards, C. M.	0.21100917431192645	1.2594271362159466	1922.0	1	30849		Hathi
1381	Firth, Andrew.	0.21084337349397622	0.5750724468699413	1913.0	1	102890		Hathi
2672	Makino, Yoshio,	0.2107755658285132	3.9657796851858396	1912.5	2	114044		Hathi
99	Aldington, Richard,	0.21074298015094173	7.046410910438816	1931.5714285714287	7	651314		Hathi
904	Cossins, George.	0.21069182389937235	1.256660172959947	1896.0	1	90198		Hathi
914	Courtilz de Sandras, Gatien,	0.2105624624195389	2.104757980657961	1898.5	2	255711		Hathi
1311	Evelyn, John,	0.21052631578947414	1.4316824875180865	1904.0	1	52034		Hathi
1667	Grant, George H. (George Hook),	0.21052631578947406	0.5216845785640762	1934.0	1	103854		Hathi
160	Arndt, Ernst Moritz,	0.21052631578947398	0.5112078064111926	1896.0	1	66239		Hathi
2010	Holmes, F. M.	0.21052631578947367	0.3303357694692684	1880.0	1	41003		Hathi
53	A. D.	0.21052631578947364	0.8686248966790348	1898.0	1	23390		Hathi
1918	Henham, Ernest G.	0.21050453001286593	1.1614712038886357	1910.0	2	338480		Hathi
2216	Jewsbury, Geraldine Endsor,	0.21042488977199877	1.840671216181123	1892.0	2	305601		Hathi
3975	Tallents, Stephen George,	0.21030042918454905	1.4678464170167933	1922.0	1	56580		Hathi
1984	Hocking, Silas K.	0.21028577676258878	2.9292980325456033	1893.0	7	644906		Hathi
435	Blatchford, Robert,	0.2102836015408944	5.541780613783686	1902.3333333333333	6	284634		Hathi
1345	Favenc, Ernest,	0.2101706598104117	2.3084341820416148	1896.0	2	121396		Hathi
2904	Molesworth,	0.2101668787202131	7.837379128457285	1891.6666666666667	15	960150		Hathi
4130	Upton, William C.	0.21010101010100948	1.7840971657862756	1914.0	1	98895		Hathi
3155	Pangborn, Frederic Werden,	0.21008403361344555	0.2502284666373553	1899.0	1	169511		Hathi
617	Burgin, G. B.	0.20998941721542444	2.1830266854445264	1921.5	2	230398		Hathi
1785	Hall, George,	0.20991253644315028	1.39296629776161	1915.0	1	87769		Hathi
2508	Lillie, Arthur,	0.20979020979020946	1.2335986187337202	1890.0	1	41319		Hathi
3403	Reade, Charles,	0.20968600934854018	18.603469149086084	1894.5384615384614	26	4271581		Hathi
819	Clift, C Winifred Lechmere.	0.20967741935483875	1.574296266800745	1909.0	1	70188		Hathi
2568	Lucas, E. V.	0.20959002422078649	13.658954138934458	1912.1	10	718161		Hathi
2713	Markovits, Rodion,	0.209433962264151	1.1705852116756919	1929.0	1	161384		Hathi
578	Browne, J. Jemmett.	0.20938628158844833	1.7184605997768967	1886.0	1	57455		Hathi
2429	Lawrence, T. E. (Thomas Edward),	0.20933014354066962	1.9661297991017734	1927.0	1	151559		Hathi
1294	Erckman, Emile,	0.20930232558139697	1.3825122191953225	1909.0	1	177381		Hathi
532	Brightwen,	0.20930232558139555	0.3539223778937774	1892.0	1	43306		Hathi
2033	Hopkins, Francis Powell.	0.20930232558139547	0.9498024723968475	1893.0	1	48411		Hathi
3393	Raymond, A.	0.20930232558139525	0.8990079916162739	1917.0	1	68195		Hathi
4212	Walston, Charles,	0.2093023255813944	1.2765235114325213	1911.0	1	60034		Hathi
3747	Smedley, Frank E.	0.2092890128967378	2.325055122048294	1893.75	4	894196		Hathi
4223	Wardle, C      Francis.	0.20909090909091	2.8937236586906865	1935.0	1	27099		Hathi
1099	Des Echerolles, Alexandrine Etiennette Marie Charlotte,	0.2090395480225993	0.9150116741086466	1900.0	1	137900		Hathi
1550	Geen, Philip.	0.2090163934426221	0.8619413009271699	1907.0	1	100902		Hathi
2104	Hutchinson, Horace G.	0.20896444534963404	3.2499988139402824	1907.0	4	337715		Hathi
3095	O'Neill, St. C.	0.2089552238805969	0.5182177375306328	1892.0	1	46084		Hathi
3631	Sedgwick, Anne Douglas,	0.20884348079919604	2.1655320543267833	1907.75	4	375398		Hathi
184	Aulnoy,	0.20876845927894475	5.636685473989059	1901.3333333333333	3	547229		Hathi
3450	Richardson, Samuel,	0.20871328261814132	5.423830207857698	1902.4	10	1813419		Hathi
3759	Smith, J. D. Main (John David Main)	0.20868744098206207	0.7544139234812242	1924.0	1	500350		Hathi
1405	Flandrau, Grace,	0.2085308056872035	0.8249862723457082	1936.0	1	91164		Hathi
871	Connor, Ralph,	0.2084855596757422	1.4595510781905079	1907.0	2	137686		Hathi
988	Custance, Henry,	0.20840064620355564	2.6270997411456354	1894.0	1	83985		Hathi
1835	Hargreaves, C. Y.	0.2083333333333336	1.0995844451629713	1894.0	1	46679		Hathi
201	Ayr, Landis.	0.20833333333333334	0.26376171551486866	1900.0	1	64866		Hathi
303	Baum, Vicki,	0.2082456216300602	2.2200242558441152	1937.0	3	461998		Hathi
4155	Vereshchagin, Vasiliĭ Vasilʹevich,	0.20824240514334075	3.6890409524597625	1887.0	2	150337		Hathi
3726	Sir, Walpole, Hugh,	0.20822164841985305	5.3332656212743546	1932.5	4	500839		Hathi
926	"Coxon, Muriel (Hine) ""Mrs. Sidney Coxon."""	0.20805369127516812	0.47122760531726066	1912.0	1	112705		Hathi
4092	Tressell, Robert,	0.20800000000000027	0.2527649104957035	1914.0	1	176271		Hathi
2076	Hughes, Richard Arthur Warren,	0.20796962543724584	1.7192236548444273	1928.6666666666667	3	160064		Hathi
2688	Mann, Francis Oscar.	0.20779220779220803	0.4864751692615956	1914.0	1	56418		Hathi
1624	Goldsmith, Oliver,	0.20778444050750863	5.663716081100931	1897.5714285714287	7	1179048		Hathi
2789	Maxwell, W. B. (William Babington),	0.20765027322404422	0.567003945198795	1923.0	1	115041		Hathi
1721	Griffith, George Chetwynd.	0.2076294556053822	10.115186826263132	1899.8	5	577558		Hathi
2249	Juan Manuel,	0.20757928362684966	1.274074173952957	1897.5	2	148241		Hathi
689	Carlyle, Jane Welsh,	0.20757575757575708	1.9340736817575352	1903.0	1	121635		Hathi
2980	Munthe, Axel,	0.20756772684701094	3.1663875564656516	1914.0	2	222538		Hathi
4194	Wagner, Richard,	0.20753660727774484	4.506480166657341	1908.6666666666667	3	217326		Hathi
1029	Davidson, Lionel.	0.20744680851063846	0.7066275708741161	1930.0	1	94832		Hathi
949	Cripps, Arthur Shearly,	0.20738066193686763	5.145213726984187	1914.75	4	225155		Hathi
978	Cunninghame Graham, R. B.	0.20733886551250907	15.65125016596652	1910.1	10	643810		Hathi
2595	Lyulph,	0.20710059171597636	1.9876765994641328	1899.0	1	30306		Hathi
272	Barr, Dennis.	0.20699708454810603	1.4889329085668237	1932.0	1	82112		Hathi
1475	Freeman, Mary Eleanor Wilkins,	0.20689655172413796	0.662699619234085	1898.0	1	77990		Hathi
1763	Gyp,	0.20689655172413793	0.16661490426842782	1895.0	1	62040		Hathi
3742	Smart, Hawley,	0.20680749783669808	16.035204475814588	1887.6153846153845	13	1272626		Hathi
4310	Whitehead, Charles,	0.20661608611438254	2.6396571906084376	1889.5	2	436642		Hathi
3270	Plüschow, Gunther,	0.20655737704917967	2.008173884895292	1922.0	1	54136		Hathi
850	Collins, Mabel,	0.2065217391304349	0.7998968417396648	1893.0	1	40996		Hathi
4162	Veselitskai͡a, Lidii͡a Ivanovna,	0.20652173913043462	1.1834841627644708	1915.0	1	55417		Hathi
3058	Niven, Frederick,	0.20638981678491736	1.410946888135156	1919.5	2	182598		Hathi
4164	Viebig, Clara,	0.20622397357446473	0.5634469138312229	1910.5	2	240702		Hathi
2603	MacColla, Fionn.	0.20618556701030968	0.3490850113634222	1932.0	1	99044		Hathi
3584	Sandars, Mary Frances,	0.20614035087719287	1.9380339187830873	1909.0	1	83867		Hathi
1974	Hives, Frank.	0.20608108108108122	1.2944316206747308	1930.0	1	81508		Hathi
4221	Ward, Wilfrid,	0.2060810810810803	0.7322672682080789	1913.0	1	144082		Hathi
918	Cowie, Bessie,	0.2060301507537695	1.2068971052963482	1900.0	1	58772		Hathi
4050	Thynne, Arthur Christopher,	0.2059496567505724	1.264837286957421	1904.0	1	123150		Hathi
1457	Frank, Josef Maria,	0.2059447983014865	1.3379106604225244	1932.0	1	125482		Hathi
4285	Westerman, Percy F.	0.20590665148293802	3.249068105318778	1917.5	2	117420		Hathi
2424	Lawrence, D. H. (David Herbert),	0.20588735757528695	13.285934282520907	1930.1052631578948	19	2201883		Hathi
3363	Quirk, Violet.	0.20588235294117635	0.3572851620691869	1931.0	1	101759		Hathi
3575	Salamon,	0.20581655480984412	1.4954302614116737	1911.0	1	106544		Hathi
920	Cowper, Frank,	0.20580474934036927	1.4444850897882895	1897.0	1	93522		Hathi
4229	Warre Cornish, Francis,	0.20574162679425798	0.7258076029142574	1900.0	1	102639		Hathi
54	A. L. O. E.,	0.20564668588249474	14.133212355821932	1889.4117647058824	17	1029300		Hathi
2130	Im, Pang,	0.20560747663551385	0.6850694379314183	1913.0	1	55672		Hathi
3772	Snaith, J. C.	0.20556043319396297	1.8701639400404795	1914.0	2	206169		Hathi
4095	Trevelyan, Marie.	0.2054794520547952	1.7507362286810981	1894.0	1	104037		Hathi
2804	McCarthy, Michael J. F.	0.20547945205479443	0.7941701912521413	1904.0	1	229348		Hathi
1100	Des Écherolles, Alexandrine Etiennette Marie Charlotte,	0.20543806646525684	0.8564996270651157	1900.0	1	137749		Hathi
219	Baird, Frank.	0.20535714285714274	2.0804310120400986	1907.0	1	38378		Hathi
3669	Shelley, Percy Bysshe,	0.2053188582178027	4.496267935417651	1892.75	4	584876		Hathi
2487	Lever, Charles James,	0.20531713109184474	10.789029827451037	1885.3	10	2430327		Hathi
1707	Grey Owl,	0.20512820512820526	0.45522476156309727	1934.0	1	91611		Hathi
881	Cooke, W. Bourne.	0.20512820512820512	0.13095436345512912	1907.0	1	106153		Hathi
1151	Dorchain, Auguste,	0.20501138952163903	1.383814514582234	1915.0	1	113077		Hathi
2846	Merrick, Leonard.	0.2050000000000001	0.8374432918354091	1907.0	1	85126		Hathi
838	Colcord, Lincoln,	0.20494699646643036	1.3109046211127566	1922.0	1	76949		Hathi
808	Cleland, Robert.	0.20491803278688564	0.7075578934423992	1885.0	1	61459		Hathi
2590	Lysaght, Sidney Royse,	0.20479147889879454	2.7192198607910556	1899.6666666666667	3	503969		Hathi
1144	Dodd, Anna Bowman,	0.20478723404255325	1.7309664919054144	1896.0	1	77426		Hathi
2171	James, Henry,	0.20473343210498543	41.22357280658913	1899.9772727272727	44	4186843		Hathi
948	Crichton, Madeline.	0.20472440944881892	0.654994870855944	1893.0	1	69112		Hathi
1648	Gowans, Adam L.	0.20472440944881884	0.523910993872923	1912.0	1	86404		Hathi
3210	Pennell, Joseph,	0.20461891258718304	5.017474774065608	1886.5	2	49246		Hathi
4412	Wynne, Catherine Simpson.	0.20454545454545475	0.5194297940077115	1887.0	1	60387		Hathi
3355	Queirós, Eça de,	0.20454545454545459	1.078119439428875	1906.0	1	14547		Hathi
385	Bethune, Alexander,	0.20454545454545447	0.2653227305625356	1884.0	1	177332		Hathi
4071	Toynbee, William.	0.20454545454545445	0.8815853561198342	1890.0	1	17790		Hathi
2671	Makgill, George,	0.20454545454545423	0.6718560057820141	1915.0	1	116717		Hathi
740	Charles, Elizabeth Rundle,	0.2044444444444449	0.5904556003149515	1886.0	1	135826		Hathi
796	Clarke, Cecil.	0.2044198895027624	0.6247476820572586	1890.0	1	103267		Hathi
2354	Kraszewski, Józef Ignacy,	0.20436535944798753	4.252331374321797	1904.6666666666667	3	299767		Hathi
3935	Summers, Montague,	0.2043633797412149	1.636571420397702	1934.5	2	271189		Hathi
2359	Kuppord, Skelton,	0.20430519145522863	2.414526711790936	1901.0	2	137622		Hathi
2792	Mayer, Gertrude Townshend.	0.20428571428571665	2.3686934363629852	1894.0	1	105336		Hathi
1934	Hergesheimer, Joseph,	0.20415358631970973	4.415998204548072	1929.6666666666667	3	288264		Hathi
2373	Laclos, Choderlos de,	0.2041420118343197	0.6272853627062231	1924.0	1	192061		Hathi
1216	Dupont, Marcel,	0.20408163265306106	0.554067996729047	1916.0	1	63045		Hathi
4125	Tynan, Katharine,	0.2040740972379474	23.287677022672884	1909.4761904761904	21	1896646		Hathi
4261	Weindel, Henri de.	0.20403587443946214	3.7540482391560666	1914.0	1	84694		Hathi
2080	Huidobro, Vicente,	0.20400728597449902	1.8374454462374668	1931.0	1	106499		Hathi
3826	Stacpoole, Margaret Robson.	0.2039911308203991	1.7747674460140574	1914.0	1	90578		Hathi
328	Beerbohm, Max,	0.20394736842105252	0.8928205629615164	1919.0	1	60683		Hathi
206	Bacchelli, Riccardo,	0.20385674931129533	1.3363637925069716	1930.0	1	96821		Hathi
604	Buckley, William,	0.2038303693570448	1.341742599926649	1903.0	1	194194		Hathi
1418	Fogerty, J.	0.20379146919431332	1.2986781415272124	1887.0	1	57912		Hathi
452	Boccaccio, Giovanni,	0.20378055022859623	10.301017494952605	1910.75	12	1712580		Hathi
2570	Lucas, E.V.	0.20370370370370375	0.9417659931701192	1910.0	1	20438		Hathi
1111	Dibdin, James C.	0.20370370370370372	0.8729562959050705	1896.0	1	44098		Hathi
897	Corkery, Daniel,	0.20369827614537436	0.9047435436905632	1923.0	2	120750		Hathi
2771	Maturin, Edith Cecil.	0.2035175879396985	0.9910407091008785	1913.0	1	143146		Hathi
4243	Watson, John,	0.20312500000000017	0.5296054058469133	1894.0	1	43074		Hathi
1127	Dillwyn, Elizabeth Amy.	0.2031250000000001	0.3844324781167837	1884.0	1	59340		Hathi
4011	Tharp, Theodore A.	0.20312499999999986	0.4593866698507791	1880.0	1	99316		Hathi
1971	Hino, Ashihei,	0.20309050772627024	0.8225226058116257	1940.0	1	196308		Hathi
831	Cobbold, Richard,	0.20303605313093046	1.0621138920617976	1923.0	1	176859		Hathi
161	Arnold, Edwin Lester Linden,	0.202907552483965	3.0717623227608812	1887.6666666666667	3	221336		Hathi
1267	Elizabeth,	0.202846975088968	1.066995320316152	1923.0	1	93871		Hathi
2937	Moorman, Frederic William,	0.20270270270270244	0.9807992092547893	1920.0	1	26893		Hathi
3776	Snorri Sturluson,	0.20268998068798674	11.720342200638548	1905.25	4	563554		Hathi
2999	Mérimée, Prosper,	0.20261217268756962	5.235248089907685	1902.0	3	209177		Hathi
623	Burnett, Frances Hodgson,	0.20253501843331012	3.0068344830666387	1890.0	6	471617		Hathi
3217	Perelaer, Michael Theophile Hubert,	0.20253164556962044	0.4237964620867646	1888.0	1	265777		Hathi
900	Cornwall, Rosalind.	0.20245398773006149	0.6984501958734439	1935.0	1	83184		Hathi
3590	Saroyan, William,	0.20242914979757037	1.2417269486201366	1937.0	1	70902		Hathi
1987	Hodder, Edwin,	0.20242914979757023	1.5708970311546944	1880.0	1	56045		Hathi
2456	Leeds, Virginia Niles.	0.202280582260655	0.8178257179153863	1898.0	2	112564		Hathi
4335	Willets, Gilson,	0.20224719101123603	3.4966654969268443	1898.0	1	63507		Hathi
2520	Lipsett, H. Caldwell.	0.20212765957446815	0.8835942694541623	1896.0	1	75839		Hathi
4242	Watson, John Reay,	0.20212765957446807	0.7220847158588638	1918.0	1	92802		Hathi
789	Cimino, Hugh.	0.20212765957446785	4.154220857064394	1915.0	1	40327		Hathi
295	Bates, Ralph,	0.20210826389511632	1.800116361034966	1933.5	2	317665		Hathi
37	(Novelist) Murray, James	0.20199501246882856	1.0761151028802656	1932.0	1	132823		Hathi
3929	Sullivan, Alan,	0.2019867549668875	1.955407419941496	1940.0	1	55050		Hathi
2877	Miller, Irene.	0.20187793427230044	0.5827552022837705	1912.0	1	130281		Hathi
4420	Yeulett, M.	0.20183330576890635	1.8145138435466845	1939.0	2	85648		Hathi
212	Bagot, A. G.	0.20171802532522545	1.4998300548990664	1889.0	2	196195		Hathi
3140	Oxley, J. Macdonald	0.20164609053497917	0.7564312489223106	1895.0	1	114505		Hathi
1335	Farjeon, Eleanor,	0.20157198472875323	3.070188576648266	1931.5	2	49450		Hathi
3950	Swettenham, Frank Athelstane,	0.201500579555066	5.166527700949176	1900.0	4	319613		Hathi
1439	Foster, Harry L.	0.20146904512067132	3.4564018585402962	1922.0	1	98278		Hathi
1873	Hauff, Wilhelm,	0.2012012012012012	0.7698609332468563	1914.0	1	154177		Hathi
2905	Molloy, J. Fitzgerald	0.20119467817900397	11.080287425240739	1889.5	6	379067		Hathi
4473	de Voragine, Jacobus,	0.20099255583126477	1.4460007880659793	1900.0	1	99340		Hathi
3700	Silberrad, Una Lucy,	0.2008196721311478	0.7420531820258086	1911.0	1	117204		Hathi
4381	Wood, J. G.	0.20081967213114715	0.9279247297593343	1890.0	1	93727		Hathi
2075	Hughes, M. V. (Mary Vivian),	0.2007648183556414	2.0997582465047913	1937.0	1	88781		Hathi
1288	Emery, J. Inman.	0.20072992700729916	0.8686800629310071	1925.0	1	112429		Hathi
3082	O'Donnell, Elliott,	0.20068200370176384	9.837330489875251	1917.2857142857142	7	516820		Hathi
2567	Lucas, Barbara,	0.20064724919093904	1.11857274550253	1936.0	1	98465		Hathi
2601	MacCall, Seamus.	0.2006079027355614	1.2729206212359745	1935.0	1	92126		Hathi
2871	Middleton, Thomas.	0.20058139534883712	1.972550312519806	1906.0	1	62161		Hathi
4475	graf, Tolstoy, Leo,	0.20053498578087264	4.503086569831972	1931.857142857143	7	1003366		Hathi
2308	Kielland, Alexander Lange,	0.2004542803159466	2.2270501851139084	1889.5	4	231821		Hathi
2188	Jeaffreson, John Cordy,	0.20038985129452605	4.129478468118696	1890.0	2	160720		Hathi
2035	Horn, Holloway.	0.20010707379322704	3.0893391496844798	1918.5	2	181698		Hathi
3387	Ratcliff, A. J. J. (Arthur James John),	0.20000000000000037	0.8709894897786884	1936.0	1	77755		Hathi
1687	Greene,	0.20000000000000037	1.4942223236757164	1883.0	1	31011		Hathi
1453	Francis, Francis,	0.2000000000000002	0.7357119354216498	1880.0	1	109009		Hathi
3205	Pemberton, Max Joseph.	0.20000000000000018	0.6603655382745063	1922.0	1	102555		Hathi
3412	Rees, Arthur J.	0.20000000000000007	1.0642788433410406	1922.0	1	127267		Hathi
3317	Prince, Edward.	0.20000000000000004	0.0833565604882733	1910.0	1	42761		Hathi
1673	Grant-Forbes, G. A.	0.2	0.07853198825766845	1895.0	1	22694		Hathi
1532	Garstin, Norman.	0.2	0.0508547564993445	1900.0	1	35045		Hathi
4259	Weedon, L. L.	0.19999999999999998	0.8904346447761818	1900.0	1	4003		Hathi
570	Brown, J. Macmillan (John Macmillan),	0.1999999999999999	0.09219073462287507	1931.0	1	135322		Hathi
257	Barker, George,	0.1999999999999999	0.36362624286287615	1933.0	1	24506		Hathi
0	"""Red heather"", pseud."	0.19999999999999987	0.5938483699991025	1923.0	1	27010		Hathi
614	Burgess, Elizabeth.	0.19999999999999984	0.7831409033670247	1880.0	1	15930		Hathi
355	Bennett, Mark Herbert Joseph.	0.1999999999999998	0.5668198854342571	1919.0	1	72317		Hathi
1840	Harper, Charles George,	0.1999999999999997	0.9508765372201928	1915.0	1	54354		Hathi
3005	Nadaud, Marcel,	0.19999999999999968	0.6622835159864476	1918.0	1	43056		Hathi
1080	Defoe, Daniel,	0.1996662629038495	41.145162099377714	1900.7368421052631	38	6246343		Hathi
4159	Verne, Jules,	0.19966254856033086	7.389921298759813	1895.0	3	240624		Hathi
129	Andersen, H. C.	0.19960621714076682	3.2893768323694337	1902.142857142857	7	1628150		Hathi
4206	Wallace, Harold Frank,	0.19956616052060688	2.0426290708944093	1908.0	1	80445		Hathi
932	Craigie, William A.	0.1995515695067264	0.9641486183228327	1896.0	1	164884		Hathi
953	Crofts, Freeman Wills,	0.1994750656167986	1.4918436196876625	1933.0	1	91031		Hathi
3499	Rodziewiczówna, Maria,	0.19944350161883684	1.3433041541938053	1900.6666666666667	3	247609		Hathi
835	Coignet, Jean Roch,	0.19939577039274956	1.9111188578281575	1928.0	1	123469		Hathi
2719	Marmontel, Jean-François,	0.1990950226244344	0.43245052820199825	1895.0	1	182156		Hathi
2772	Matveev, Michel, | Les traqués.	0.1990049751243783	0.823151517734813	1935.0	1	87037		Hathi
1764	H., W. F.	0.19886363636363674	1.7122787838004	1911.0	1	73275		Hathi
3313	Prichard, K.	0.19875776397515577	1.3672360592983268	1903.0	1	83946		Hathi
4150	Velde, M. S. van de,	0.1987179487179481	1.2067012624871833	1891.0	1	46080		Hathi
1279	Ellwood, Thomas,	0.1985815602836881	1.1769651967928672	1885.0	1	85403		Hathi
525	Breton, Frederic.	0.19858156028368779	0.5642611834740566	1897.0	1	89069		Hathi
1468	Fraser, Mary Crawford.	0.19842519685039192	2.3098042429711056	1915.0	1	97991		Hathi
2753	Masson, Frédéric,	0.19841269841269654	2.7337315582290564	1896.0	1	98572		Hathi
3817	St. Clair, William.	0.1983914209115284	1.9734086658753878	1901.0	1	67372		Hathi
3886	Stokes, Maive S. H.,	0.19838056680161995	0.6343920169409455	1880.0	1	138780		Hathi
1904	Hedemann, Alexandrine von.	0.1983805668016193	2.3917015052855053	1912.0	1	36811		Hathi
4131	Upward, Allen,	0.19836159677939028	2.781106918823392	1896.6666666666667	3	226863		Hathi
3791	Sousa, L. de.	0.1982248520710053	2.3541479789888013	1900.0	1	102353		Hathi
391	Bidder, Harold Francis,	0.19819819819819798	0.8254908239632285	1919.0	1	47929		Hathi
1716	Grierson, Elizabeth Wilson.	0.19818240897873138	1.148825844646164	1912.5	2	145971		Hathi
872	Conquest, Joan.	0.19817846869463887	1.3640045744580842	1927.0	2	66581		Hathi
3289	Powell, Anthony,	0.19791666666666669	0.49213063061332246	1931.0	1	69531		Hathi
3347	Putnam Weale, B. L. (Bertram Lenox),	0.1978319783197831	0.9585937021466775	1906.0	1	137208		Hathi
293	Bates, H. E. (Herbert Ernest),	0.19772984721366313	2.633681838489575	1931.5454545454545	11	541870		Hathi
1965	Hilton, James,	0.19758689103147856	3.7272726951844795	1931.3333333333333	3	296870		Hathi
3869	Sterne, Laurence,	0.197549639097137	21.139266085701983	1909.8823529411766	17	2363266		Hathi
3896	Strain, E. H.	0.19753086419753063	0.3660439943279415	1895.0	1	78875		Hathi
4324	Wilcox, Ella Wheeler,	0.19753086419753008	1.2671927691632927	1892.0	1	68352		Hathi
826	Clutton-Brock, Ellen.	0.19736842105263158	0.3208631730500529	1880.0	1	84427		Hathi
4403	Wrixon, Henry John,	0.19732937685459928	1.3134539009602237	1903.0	1	182908		Hathi
4419	Yeo,	0.19727891156462599	0.9852916617588539	1917.0	1	53179		Hathi
3838	Stanton, Coralie.	0.19727891156462585	0.4135437900007429	1913.0	1	126702		Hathi
776	Chrislieb, Marie Luise	0.19724770642201897	0.8629765603857222	1930.0	1	90042		Hathi
971	Cumberlege, Claude.	0.19721577726218262	2.3644964901647176	1936.0	1	64972		Hathi
3538	Russ, R P	0.19718309859154956	0.5701257106395113	1938.0	1	88778		Hathi
785	Churchill, Winston,	0.1971830985915495	1.7044419222306282	1923.0	1	207870		Hathi
3023	Nesbit, E.	0.19708035910345334	1.8204868123431017	1909.5	4	311662		Hathi
3277	Pollard, Samuel,	0.19708029197080268	1.4709444965851894	1910.0	1	33198		Hathi
1050	Day, Lal Behari,	0.19696969696969704	0.28166694876806736	1908.0	1	83521		Hathi
3725	Sir, St. Johnston, Thomas Reginald,	0.19689119170984484	1.4202888500836914	1928.0	1	48436		Hathi
558	Brooksbank, Frank Henry.	0.19682539682539626	1.6197655921366825	1923.0	1	69318		Hathi
2824	McNulty, Edward,	0.19676866537133705	0.5612831370844614	1895.5	2	179959		Hathi
279	Barrie, J. M.	0.19676253673382524	13.771825972302207	1908.7777777777778	9	494926		Hathi
200	Avon,pseud.	0.19672131147541005	0.4313211721193854	1888.0	1	50410		Hathi
2477	Lermontov, Mikhail I͡Urʹevich,	0.1965811965811963	0.5395310964546292	1912.0	1	77296		Hathi
1539	Gaskell, Philip.	0.1964285714285714	0.5406325761766668	1888.0	1	36921		Hathi
1536	Gaskell, Catherine Milnes,	0.1964285714285711	0.5009795535435139	1907.0	1	119530		Hathi
3495	Robinson, Phil,	0.19634703196346967	1.076771866177744	1902.0	1	72495		Hathi
4343	Williams-Ellis, Amabel,	0.19607843137254913	1.0375258491809354	1931.0	1	105126		Hathi
2310	Kilpatrick, Florence A. (Florence Antoinette),	0.19595515967161814	3.413105276603501	1936.25	4	294227		Hathi
2898	Mitton, G. E.	0.19590709180003021	5.027448694004289	1906.25	4	350569		Hathi
853	Collins, Wilkie,	0.19588636494254683	8.216483967632554	1893.0	9	1024400		Hathi
2133	Inchbald, Mrs.,	0.19587628865979384	0.21139799248854396	1924.0	1	163553		Hathi
565	Brown, Alice,	0.19574468085106436	0.7222372540604046	1913.0	1	115978		Hathi
4275	Werner, Alice,	0.19566371053952936	3.785724317165379	1893.0	3	408886		Hathi
1596	Giovanni,	0.1956521739130438	1.8845944095300435	1909.0	1	52201		Hathi
2583	Lynch, Bohun,	0.19565217391304351	0.7849243842203861	1919.0	1	62667		Hathi
1095	Dennis, Geoffrey Pomeroy,	0.19553072625698262	0.6671923465308575	1922.0	1	191258		Hathi
722	Caunter, Hobart,	0.1954261954261955	0.8103535220831596	1899.0	1	211572		Hathi
1096	Depew, Albert N.,	0.19540229885057533	1.4406841418571512	1918.0	1	86099		Hathi
3462	Rita,	0.19516657251155328	0.9938275265125481	1894.5	2	80315		Hathi
4411	Wyndham, Horace,	0.19506992487678285	2.0401225231085087	1915.0	2	133597		Hathi
1448	Fox, Ralph,	0.19493823083496323	2.2290996639309113	1932.5	2	196858		Hathi
2616	MacMillan, Michael,	0.1947565543071155	1.6240847775071772	1901.0	1	58599		Hathi
3995	Taylor, Una.	0.19469026548672558	0.7945599242156819	1899.0	1	50692		Hathi
1336	Farley, Anthony.	0.19466666666666568	1.3594102334475657	1917.0	1	98326		Hathi
3438	Reynolds, Henry.	0.19450800915331784	1.530180381048255	1924.0	1	101795		Hathi
1090	Dell, Ethel M.	0.19444444444444522	0.7806430307969018	1917.0	1	115063		Hathi
2258	Kataev, Valentin,	0.1944444444444448	0.6598156888884998	1930.0	1	58343		Hathi
3815	Squire, John Collings,	0.1944444444444443	0.666106498076236	1917.0	1	19264		Hathi
4171	Vioux, Marcelle,	0.19417475728155326	2.668053871736952	1936.0	1	110083		Hathi
2230	Johnstone, David Lawson.	0.19409282700421987	0.772286092499204	1894.0	1	109385		Hathi
3657	Sharpe, Elizabeth,	0.19409282700421956	1.286163642880369	1939.0	1	65681		Hathi
