	author	spec_nongb_subcountry	weight	pub_date_avg	books	wordcount	ethnicity	corpus
916	Coutts, Henry Thomas,	0.5483870967741938	0.662796821096307	1914.0	1	23305		Hathi
3094	O'Neill, St. C.	0.5483870967741935	0.3351809720434304	1892.0	1	46084		Hathi
4309	Whiteing, Richard,	0.5479452054794532	1.4168732016837826	1888.0	1	77016		Hathi
2061	Howe, Sonia Elizabeth,	0.5478468899521528	2.6150508762327656	1917.0	1	79646		Hathi
819	Clift, C Winifred Lechmere.	0.5475285171102671	1.867070475155114	1909.0	1	70188		Hathi
2593	Lytton, Edward Robert Bulwer Lytton,	0.547169811320755	0.36883892121822764	1885.0	1	71599		Hathi
1128	Dilnot, Frank,	0.5471370369173596	3.0377797067915746	1923.0	2	176194		Hathi
1818	Haraden, Beatrice,	0.5469613259668509	0.8640802476245631	1926.0	1	104374		Hathi
2768	Maturin, Charles Robert,	0.5465838509316769	0.8476099197236387	1892.0	1	94645		Hathi
2215	Jewett, Sarah Orne,	0.5462962962962962	0.7247029591136073	1933.0	1	74256		Hathi
3675	Sheridan, Richard Brinsley,	0.5458937198067629	1.1541079104048912	1935.0	1	89370		Hathi
2548	Lorey, Eustache de.	0.5458015267175567	2.474743497204302	1910.0	1	105504		Hathi
741	Charlesworth, Maria Louisa,	0.5454545454545454	0.033783339511385735	1903.0	1	162240		Hathi
501	Boyle, Kay,	0.5454545454545454	0.41598428979411217	1932.0	1	26352		Hathi
1998	Holdenby, Christopher	0.5454545454545454	0.22918069057914156	1913.0	1	71747		Hathi
1557	Gerould, Katharine Fullerton,	0.5450980392156882	1.7154010280121232	1914.0	1	74070		Hathi
2785	Maxwell, Donald,	0.5449101796407195	2.5014032984500822	1907.0	1	33266		Hathi
3392	Raymond, A.	0.5448717948717949	1.139829505446343	1917.0	1	68195		Hathi
2999	Mühlbach, L.	0.5447943182775694	6.545946209489884	1893.0	2	564515		Hathi
492	Bowden, H. Park.	0.544715447154472	1.9294991457783859	1889.0	1	63527		Hathi
2533	Lockhart, John Gilbert,	0.5446153846153847	1.8993760464172262	1924.0	1	85259		Hathi
1242	Edgeworth, Maria,	0.5445657279796937	12.181863619906105	1900.3333333333333	15	2822836		Hathi
4128	Upton, William C.	0.5445134575569348	2.4335519748898555	1914.0	1	98895		Hathi
2031	Hope, Essex.	0.5443037974683544	0.4086414137906192	1912.0	1	96328		Hathi
4117	Turnerelli, Edward Tracy.	0.5440414507772019	1.4295218562486522	1890.0	1	67272		Hathi
3565	Safroni-Middleton, A.	0.5436651206967006	8.479033124754299	1917.0	4	480806		Hathi
4134	Valentine, L.	0.5434078430471638	1.2491450720343	1885.0	2	113236		Hathi
367	Bercovici, Konrad,	0.5430463576158941	1.2684487388829782	1922.0	1	59316		Hathi
2291	Kennedy, Margaret,	0.5424039607591453	2.018071869479541	1927.5	2	17536		Hathi
1975	Hoare, E. N.	0.5423728813559325	0.8718309369602761	1882.0	1	33720		Hathi
4461	[Marston, Edward]	0.5423728813559322	1.7374786757860867	1888.0	1	33840		Hathi
3891	Strachey, John St. Loe,	0.5416666666666675	0.6382894226232064	1896.0	1	56206		Hathi
740	Charles, Elizabeth Rundle,	0.5416666666666667	0.26412980790099105	1886.0	1	135826		Hathi
1994	Hofland,	0.5416666666666666	1.3979431749727222	1894.0	1	42772		Hathi
571	Brown, J. Moray	0.5414364640883998	1.1795384745692628	1889.0	1	76460		Hathi
264	Barnett, John.	0.5414364640883981	0.8737999260322448	1915.0	1	103213		Hathi
3575	Salomon, Ernst von,	0.5406249999999999	1.1521691363703468	1935.0	1	138389		Hathi
7	(Alekseĭ Silych), Novikov-Priboĭ, A. S.	0.5403800475059384	2.3427217547581587	1936.0	1	179085		Hathi
1421	Forbes, George,	0.5399999999999999	0.6141062703863929	1911.0	1	40569		Hathi
1592	Gillmore, Parker.	0.5395348837209282	1.067168851415677	1880.0	1	100386		Hathi
2442	Leacock, Stephen,	0.5394971385248338	9.555092686698103	1918.2	5	287082		Hathi
157	Armstrong, Alexander,	0.5394736842105273	0.9397887944068596	1896.0	1	40295		Hathi
2868	Middleton, John B.	0.5394736842105267	0.6988666716610269	1905.0	1	54186		Hathi
1481	Frey, Albert R.	0.5392394822006489	4.591184667203304	1895.0	1	268282		Hathi
34	(Jules), Barbey d'Aurevilly, J.	0.5392156862745098	0.38755453452755284	1933.0	1	131140		Hathi
3623	Scrymsour, Ella M.,	0.5392156862745087	0.43217603450632125	1922.0	1	117600		Hathi
4347	Williamson, William Henry.	0.5391806535718708	2.979449805121897	1908.0	2	171854		Hathi
1368	Fielding, H.	0.5388888888888888	1.2292595901962668	1899.0	1	72962		Hathi
1138	Divine, A. D. (Arthur Durham),	0.5386788984077198	8.359231934314312	1938.0	2	94275		Hathi
78	Aesop.	0.5384736791971214	2.81269950584876	1913.3333333333333	3	163054		Hathi
1893	Hayward, Gertrude M.	0.5384615384615388	0.3926188156577093	1890.0	1	49495		Hathi
1352	Fergus, Janet, pseud.	0.5384615384615387	0.07121558641621252	1935.0	1	90957		Hathi
532	Brightwen,	0.5384615384615384	0.29915282379621505	1892.0	1	43306		Hathi
3735	Skram, Amalie,	0.5384615384615384	0.08617438396205092	1899.0	1	75168		Hathi
3706	Simpson, Helen DeGuerry,	0.5384615384615384	0.8866684133405578	1935.0	1	14611		Hathi
1304	Espérance, E. d'.	0.5384615384615383	0.3871913311531326	1897.0	1	83648		Hathi
3092	O'Neill, H. C.	0.5384615384615381	0.27738763676170985	1892.0	1	46704		Hathi
129	Andersen, H. C.	0.5374840985763537	4.246064301129917	1902.142857142857	7	1628150		Hathi
1382	Fischer, Henry W.	0.5371900826446284	3.523075697449876	1916.0	1	85566		Hathi
1204	Duhamel, Georges,	0.5370370370370362	0.5396139716015889	1919.0	1	49863		Hathi
3384	Rasmussen, Knud,	0.5368340754056264	0.8616324412309271	1914.5	2	187562		Hathi
3969	Taki, Sei-ichi,	0.5365853658536585	1.269960238231471	1910.0	1	32173		Hathi
943	Crawfurd, Oswald,	0.5363636363636389	1.584828065471192	1888.0	1	138337		Hathi
2816	McKenna, Stephen,	0.5362966131462753	6.383720592023189	1924.5	6	721105		Hathi
325	Bedford-Jones, H. (Henry),	0.5360824742268053	1.4428052756683103	1929.0	1	66998		Hathi
3729	Sitwell, Osbert,	0.5360609832952979	2.0408609817583185	1934.0	2	298268		Hathi
838	Colcord, Lincoln,	0.5359712230215826	1.8001539421588217	1922.0	1	76949		Hathi
3943	Suttner, Bertha von,	0.5357967667436512	2.844162056387274	1914.0	1	75858		Hathi
3280	Popp, Adelheid (Dwoṟak),	0.5357142857142857	0.4072407040091979	1912.0	1	34259		Hathi
1624	Goldsmith, Oliver,	0.5351001630439648	5.142384267571042	1897.5714285714287	7	1179048		Hathi
2271	Keary, Eliza.	0.5348837209302337	1.3937419341680284	1882.0	1	92237		Hathi
3926	Sulieman, Idrees.	0.5348837209302325	0.41833302348132023	1881.0	1	51217		Hathi
4005	Terton, Alice.	0.5342465753424663	0.37917989360380777	1902.0	1	95928		Hathi
4202	Wallace, Edgar,	0.5341433191563453	5.127491706382543	1922.5	6	465083		Hathi
1687	Greene,	0.53409090909091	1.4139522111063065	1883.0	1	31011		Hathi
406	Birmingham, George A.,	0.5339961807629655	21.44173992550531	1916.3157894736842	19	1700672		Hathi
1074	Dearmer, Mabel (White),	0.5338345864661654	2.1260950135897603	1915.0	1	31170		Hathi
4146	Vazov, Ivan Minchov,	0.5335689045936396	1.0019284739484824	1912.0	1	140740		Hathi
2055	Houstoun,	0.5333333333333367	1.7088598273768194	1891.0	1	83101		Hathi
1776	Hales, A. G.,	0.532894736842104	0.7690655863246242	1937.0	1	98480		Hathi
3918	Sturgis, Julian,	0.5324817324812309	1.4334440832457165	1885.3333333333333	3	134144		Hathi
698	Carr, William Guy.	0.5318559556786704	1.4869533767501548	1932.0	1	120970		Hathi
3006	Nairne, W. P.	0.5317460317460312	2.0176907942515125	1913.0	1	62232		Hathi
2243	Jones, W. Henry,	0.5316455696202484	1.0446309700330307	1889.0	1	226091		Hathi
2320	King, William,	0.5315789473684209	1.2257810507880114	1920.0	1	77234		Hathi
3590	Sartoris, Adelaide Kemble,	0.53125	0.736733439358464	1880.0	1	43285		Hathi
421	Blackledge, W. J. (William James),	0.5307262569832396	1.2295248848821214	1936.0	1	72541		Hathi
2329	Kirton, John William,	0.5307017543859641	0.7802420840902282	1886.0	1	145604		Hathi
1031	Davies, Ellen Chivers.	0.5301204819277112	1.0965294381770918	1919.0	1	75432		Hathi
1080	Defoe, Daniel,	0.5298913677005241	37.982462332010364	1900.7368421052631	38	6246343		Hathi
4064	Topelius, Zacharias,	0.5298507462686557	1.2002274873136616	1928.0	1	55630		Hathi
234	Ballantyne, R. M.	0.5297828555234619	11.016333846257906	1892.4	15	1480798		Hathi
3243	Phythian, Dorothy.	0.5294117647058825	0.25861422349404295	1933.0	1	65508		Hathi
3131	Owen, Ashford.	0.5294117647058822	0.39024464555071825	1920.0	1	65118		Hathi
1426	Ford, Douglas Morey.	0.5294107368441264	2.92759797776139	1908.0	2	139592		Hathi
3547	Rutherford, Mark,	0.5288394982634251	1.8881171785335937	1909.6666666666667	3	219269		Hathi
1791	Hall, Leland,	0.5287356321839082	2.0478929739678584	1934.0	1	84672		Hathi
36	(Nikolaĭ), Ognev, N.	0.5285714285714276	0.8933292745781126	1929.0	1	78088		Hathi
859	Colomb, P. H.	0.528507367072399	6.927924439835661	1893.0	1	112271		Hathi
1871	Hatton, Joseph,	0.5284049109662818	9.405528258360553	1884.0	4	316862		Hathi
1833	Hare, Martin.	0.5282258064516115	1.5600929113876856	1939.0	1	79208		Hathi
3963	Széchenyi, Zsigmond, gróf,	0.5277777777777793	1.7896982866434923	1935.0	1	60137		Hathi
764	Chiang, Yee,	0.5277777777777776	1.3772388685922692	1938.0	1	26049		Hathi
361	Benson, E.F.	0.5271867612293147	1.70426377689991	1903.0	1	123672		Hathi
1644	Gould, Frederick James,	0.5271851416652774	12.251793034478013	1909.0	5	327165		Hathi
3638	Semenov, V. I.	0.5267857142857143	1.9595027076757174	1910.0	1	28480		Hathi
1073	Dearmer, Mabel (White)	0.5267175572519084	2.1393541503805347	1916.0	1	30511		Hathi
1521	Garnett, David,	0.5265620765504689	2.9200080214271757	1928.6666666666667	6	223076		Hathi
2828	Mears, Madge.	0.5263157894736843	0.11476921004808045	1916.0	1	82489		Hathi
3562	Sackville-West, V. (Victoria),	0.5263157894736842	0.6257924887731262	1932.0	1	45385		Hathi
3157	Panton, Jane Ellen Frith,	0.5259041953295689	0.8383300763924746	1912.0	2	227347		Hathi
2742	Martyn, Edward,	0.5257731958762885	0.45984999695174106	1890.0	1	105105		Hathi
1214	Dunstan, Mary.	0.5252525252525253	1.110527606590462	1939.0	1	88839		Hathi
2417	Lawless, Emily,	0.525251746028581	7.687828068449508	1899.4	5	435815		Hathi
3824	Stacpoole, Margaret Robson.	0.5251396648044692	0.9846868408910976	1914.0	1	90578		Hathi
2941	More, Thomas, Saint,	0.5249999999999995	0.7028744369856628	1925.0	1	85069		Hathi
653	Caffyn, Kathleen Mannington Hunt.	0.5239992063225608	1.6412655212799072	1907.1666666666667	6	824169		Hathi
2154	Jacks, L. P.	0.5238778167657263	1.5005840984324796	1918.3333333333333	3	212717		Hathi
820	Clive, Caroline Wigley,	0.5238095238095244	0.380638212404086	1929.0	1	109960		Hathi
1928	Herbert, A. P. (Alan Patrick),	0.5234102785094755	1.4245380251384165	1926.5	2	119741		Hathi
2815	McKay, Louise.	0.5230769230769231	1.0511417781480346	1922.0	1	30812		Hathi
3798	Sparroy, Wilfrid.	0.5225464190981447	2.35506151542204	1902.0	1	79764		Hathi
160	Arndt, Ernst Moritz,	0.5222222222222228	0.6770123206864527	1896.0	1	66239		Hathi
4175	Vogel, Julius,	0.521897810218978	2.3389517313822727	1889.0	1	58371		Hathi
398	Bilse, Fritz Oswald,	0.5217391304347826	0.284568664729544	1905.0	1	80545		Hathi
2272	Keats, Gwendoline.	0.5212765957446794	0.5878153297852002	1901.0	1	79681		Hathi
2754	Masters, Edgar Lee,	0.5211640211640216	1.8413260493483097	1921.0	1	102289		Hathi
3598	Saxby, Jessie Margaret Edmondston,	0.5210084033613446	1.7038664348927375	1887.0	1	34800		Hathi
2289	Kennedy, Bart,	0.5206794608658321	3.4828054125016323	1909.5	2	116458		Hathi
1490	Fryer, Alfred Cooper.	0.5204081632653061	1.6460747505571844	1908.0	1	29665		Hathi
750	Charteris, Leslie,	0.520165058984228	1.4865044150317335	1932.6666666666667	3	280558		Hathi
4438	Zbyszewski, Karol.	0.52	5.538834433816261	1940.0	1	8996		Hathi
3080	O'Conor-Eccles, Charlotte,	0.5199999999999999	0.43995333197897785	1887.0	1	28314		Hathi
2518	Lipscomb, W. P.	0.5199999999999995	0.6690570476489935	1920.0	1	37237		Hathi
2030	Hope, Edward,	0.519736842105262	1.0254902029821809	1937.0	1	73855		Hathi
1001	Dale, Alice M.	0.5192307692307692	0.16366660797188937	1898.0	1	158311		Hathi
2423	Lawrence, D. H. (David Herbert),	0.5191018173930668	12.321801793082782	1930.1052631578948	19	2201883		Hathi
3733	Skinner, M. L. (Mary Louisa),	0.5187165775401055	0.6054081206926409	1925.0	1	153908		Hathi
3486	Robins, Elizabeth,	0.5183486238532126	0.735972362697247	1923.0	1	147592		Hathi
657	Caine, William Ralph Hall,	0.5181347150259068	1.3083294579653915	1926.0	1	147007		Hathi
3077	O'Connor, Frank,	0.5179252549140634	1.0954334435980169	1936.0	2	152829		Hathi
4086	Trelawny, Edward John,	0.5178849144634542	1.3836269524840812	1890.0	1	231558		Hathi
2770	Maturin, Edith Cecil.	0.5177304964539007	0.9816071694482784	1913.0	1	143146		Hathi
2176	James, Norah Cordner,	0.5172413793103448	0.254203307724953	1929.0	1	56844		Hathi
1066	De la Mare, Walter,	0.5170985013217858	6.512754730910649	1926.7272727272727	11	1345890		Hathi
1152	Dorling, H. Taprell	0.5170718307498301	1.5101722531133899	1916.3333333333333	3	372943		Hathi
3879	Stock, Ralph,	0.5168228163311219	4.1795983562779195	1914.0	2	85943		Hathi
1409	Fleming, Noël,	0.5166666666666667	0.9037336458984514	1914.0	1	33081		Hathi
3591	Satchell, William.	0.5164835164835164	0.3493046911663759	1905.0	1	129809		Hathi
1432	Forster, E. M. (Edward Morgan),	0.5162866170231348	1.8351598911333131	1926.0	2	105582		Hathi
1530	Garstin, Denis Norman,	0.5161290322580644	0.7040007253839593	1918.0	1	43882		Hathi
1642	Gottfried,	0.5161290322580641	0.9328711146061995	1900.0	1	33116		Hathi
1389	Fison, Lois A.	0.5151515151515151	0.6121524517695418	1899.0	1	26861		Hathi
2092	Hunt, Leigh,	0.514793732837539	2.7885813400038155	1887.0	2	227362		Hathi
2626	Macdonald, Robert M.	0.5140593003964901	5.684307954336622	1911.3333333333333	3	351358		Hathi
266	Barns, Thomas Alexander,	0.514056224899598	1.7921178788528491	1923.0	1	69231		Hathi
1233	Earl of, Halsbury, Hardinge Goulburn Giffard,	0.5139442231075697	1.5579777011796219	1926.0	1	80275		Hathi
170	Ashby, Philip H.	0.5137254901960786	1.6684361387283566	1922.0	1	76155		Hathi
1962	Hilliers, Ashton.	0.5135135135135136	0.3295401052756478	1910.0	1	55945		Hathi
1375	Finger, Charles Joseph,	0.513513513513513	0.2691129547293871	1925.0	1	68507		Hathi
1019	Dasent, George Webbe,	0.5129110339270146	1.1066992580983084	1906.5	2	244026		Hathi
558	Brooksbank, Frank Henry.	0.5129032258064502	2.2283504884228456	1923.0	1	69318		Hathi
3658	Shaw, Frank H.	0.512514913454087	1.1072963814816617	1918.0	2	210230		Hathi
1007	Dane, Clemence.	0.5123039401170859	1.7191136394726467	1925.0	2	434429		Hathi
1524	Garnett, Lucy Mary Jane.	0.5121951219512196	0.34947423528936733	1913.0	1	58457		Hathi
766	Chichester, Francis, Sir,	0.5120879120879106	2.737700614380544	1936.0	1	82812		Hathi
2104	Hutchinson, Horace G.	0.5120661996404829	2.166295284243114	1907.0	4	337715		Hathi
1224	Dwight, H. G. (Harrison Griswold),	0.5118483412322243	2.147511451591191	1926.0	1	97914		Hathi
210	Baerlein, Henry,	0.5117714579883511	7.0893728072999584	1926.75	4	374287		Hathi
4481	pseud. [i.e. Roger Crétin.]. Vercel, Roger,	0.5116279069767438	1.3299336120544978	1934.0	1	80552		Hathi
1045	Dawson, Alec John,	0.51106811922388	6.161366784060455	1905.0	3	370703		Hathi
949	Cripps, Arthur Shearly,	0.5109910297488367	5.534938266077849	1914.75	4	225155		Hathi
3580	Samson, John,	0.5109717868338557	1.5506639845029428	1901.0	1	102504		Hathi
2451	Lee, James S	0.5109034267912772	1.7744351297309866	1935.0	1	90139		Hathi
1436	Fortescue, Walter.	0.5108695652173917	2.4184491497982967	1898.0	1	170593		Hathi
1695	Greer, Tom.	0.5104166666666666	0.9146130092532817	1887.0	1	52300		Hathi
132	Andom, R.,	0.510102773768861	1.0780420231290764	1906.5	2	209255		Hathi
3845	Steele, Richard,	0.5098039215686277	0.40465534210690696	1920.0	1	62799		Hathi
2670	Makgill, George,	0.5096153846153837	0.8879674554567991	1915.0	1	116717		Hathi
150	Ari Þorgilsson,	0.5093877551020396	5.425307700329666	1898.0	1	112507		Hathi
3915	Stuart-Young, J. M. (John Moray)	0.5091575091575091	2.6691392460652876	1923.0	1	101927		Hathi
3777	Soissons, Guy Jean Raoul Eugène Charles Emmanuel de Savoie-Carignan,	0.5088932806324148	6.728843835841166	1911.0	1	74939		Hathi
2896	Mitra, Siddha Mohana,	0.5085324232081881	3.7002230076965406	1909.0	1	78911		Hathi
4383	Wood, Walter.	0.5084745762711865	0.6941381562689022	1934.0	1	42352		Hathi
244	Baptist, R. Hernekin, pseud.	0.5083333333333333	1.0751978112231995	1931.0	1	55611		Hathi
2520	Little, Frances Delanoy.	0.5082266910420475	4.427191694486429	1914.0	1	61564		Hathi
4078	Travers, John.	0.5072463768115942	1.5011679667708742	1922.0	1	91611		Hathi
894	Corbett, Julian Stafford,	0.5067281112227657	1.226650698767471	1888.0	2	223428		Hathi
3070	Noyes, Alfred,	0.5066201957210024	2.892967696252386	1923.0	3	180976		Hathi
4353	Wilson, Charles Augustus.	0.5066079295154182	2.1296547770933962	1932.0	1	53111		Hathi
1258	Eiffe, John P.	0.5064935064935067	0.5383793081540548	1886.0	1	71264		Hathi
3785	Sommerfield, John.	0.5060975609756101	1.7388786119343362	1937.0	1	46994		Hathi
1919	Henham, Ernest George,	0.5051628154212121	1.033576665732493	1911.6666666666667	3	551996		Hathi
1568	Gibbs, George,	0.5050916496945008	1.9961188515555983	1918.0	1	122564		Hathi
1721	Griffith, George Chetwynd.	0.5049092922373384	9.990722904686537	1899.8	5	577558		Hathi
4459	[Macchetta, Blanche Roosevelt (Tucker)],	0.5046439628482974	1.865608977258706	1891.0	1	86268		Hathi
2629	Macfall, Haldane,	0.503902732311741	2.395110444461051	1903.25	4	516619		Hathi
4262	Welles, Charles Stuart.	0.503875968992246	1.2305877010879804	1901.0	1	104466		Hathi
1380	Firdawsī.	0.503448275862069	1.885282053116565	1922.0	1	38323		Hathi
4321	Wilbrandt, Adolf,	0.5030674846625757	0.616399049380905	1905.0	1	131763		Hathi
2818	McKinley, R.	0.5028571428571437	2.074534479071417	1933.0	1	84065		Hathi
2181	Jameson, Storm,	0.5024133925342712	2.0543988725504185	1926.25	4	381736		Hathi
2927	Moore, Frank Frankfort,	0.5016293755429311	1.8889009978780937	1906.5	4	331881		Hathi
676	Cannan, Gilbert,	0.5015129135059552	5.386613095548511	1918.142857142857	7	844460		Hathi
2863	Mickiewicz, Adam,	0.5008937375309984	4.173712418262526	1918.5	2	267420		Hathi
3553	Rydberg, Viktor,	0.5000000000000007	0.6037506753749801	1904.0	1	52819		Hathi
2668	Maitland, Julia Charlotte,	0.5000000000000006	0.6397308258860295	1882.0	1	38944		Hathi
3762	Smith, Logan Pearsall,	0.5000000000000004	1.3532479995733038	1906.0	2	65416		Hathi
239	Bancroft, Francis.	0.5000000000000003	0.3780039488379638	1921.0	1	123908		Hathi
1235	Eastwick, James.	0.5000000000000002	0.33293702102506406	1895.0	1	29932		Hathi
2760	Matheson, Annie,	0.5000000000000002	1.4237403976458627	1920.0	1	13999		Hathi
2273	Keith Fraser, Aylmer.	0.5000000000000001	0.16087257311537018	1913.0	1	68141		Hathi
26	(Herbert Ernest), Bates, H. E.	0.5	0.18024002375334094	1932.0	1	11058		Hathi
2293	Kennedy, Wardlaw.	0.5	0.4507359296219797	1899.0	1	33164		Hathi
1740	Grundtvig, Sven,	0.5	0.11305609612799433	1914.0	1	70517		Hathi
179	Astle, M. J.	0.5	0.03111875753597996	1923.0	1	32024		Hathi
257	Barker, George,	0.5	0.16266173040597764	1933.0	1	24506		Hathi
2178	James, Winifred Lewellin.	0.5	0.1718658752987414	1913.0	1	28992		Hathi
373	Berg, Frithjuv,	0.5	0.0324825075810304	1907.0	1	61359		Hathi
2837	Menpes, Mortimer,	0.5	0.757090258229385	1906.0	1	9214		Hathi
3875	Stevenson, John,	0.5	0.4579104176337148	1912.0	1	89228		Hathi
3659	Shaw, Gertrude.	0.5	0.6447162328397001	1914.0	1	32460		Hathi
4225	Warner, Sylvia Townsend,	0.5	0.2550105150292287	1927.0	1	58618		Hathi
2541	Long, Alice Mattie,	0.5	0.03838335675123145	1906.0	1	25963		Hathi
4257	Weedon, L. L.	0.5	1.2447503014391983	1900.0	1	4003		Hathi
1465	Fraser, Grace Lovat.	0.5	0.0866412007765799	1940.0	1	11502		Hathi
2958	Morrison, Sophia.	0.4999999999999999	0.7056899298466337	1911.0	1	35304		Hathi
1862	Hartley, Edward R.	0.4999999999999999	0.14715263744901544	1914.0	1	33861		Hathi
4320	Wilberforce, Samuel,	0.4999999999999998	0.17822101197656318	1908.0	1	61508		Hathi
2205	Jephson, R. Mounteney	0.4995407055050987	0.9738405398349199	1885.5	2	260890		Hathi
4101	Trueba, Antonio de,	0.49918699186992005	1.6197123074567137	1895.0	1	189193		Hathi
2358	Kuppord, Skelton,	0.4990226679301714	2.298860838290727	1901.0	2	137622		Hathi
950	Crocker, Aimée,	0.49897330595482536	2.9684537070853088	1937.0	1	81746		Hathi
908	Coulevain, Pierre de.	0.49889624724061843	1.2155565761762763	1911.0	1	185691		Hathi
3146	Pallander, Edwin.	0.4987590247311097	4.407495329326925	1898.5	2	187475		Hathi
3149	Palmer, Frederick,	0.49863760217983616	1.7839927345221944	1916.0	1	102504		Hathi
2274	Keith, Eric A.	0.4984326018808779	2.091795452741775	1918.0	1	75987		Hathi
1963	Hills, John Waller,	0.49777777777777776	2.219810865753393	1922.0	1	50505		Hathi
3678	Shiel, M. P.	0.4972667204775674	5.1062693597964826	1897.0	2	242719		Hathi
2550	Loti, Pierre,	0.49607106885442415	14.652359826129068	1904.0	8	485396		Hathi
1834	Hargrave, John,	0.4960629921259836	1.8403053655440045	1916.0	1	34386		Hathi
2008	Holme, Constance.	0.49551475415090435	4.753243472299039	1929.0	11	1005903		Hathi
3973	Tallents, Stephen George,	0.49541284403669805	0.9599119207777669	1922.0	1	56580		Hathi
3150	Palmer, Gertrude.	0.494949494949495	2.3858712495922716	1909.0	1	41351		Hathi
3802	Spender, Emily,	0.49484536082474323	0.9024335100192817	1886.0	1	53558		Hathi
4017	Thirkell, Angela,	0.49478116010905726	0.5493238149978046	1934.5	2	190434		Hathi
2151	Istrati, Panait,	0.4945467643570248	2.3112087502744605	1930.5	2	87508		Hathi
4030	Thompson, Leigh.	0.49450549450549464	0.5053371595891593	1918.0	1	89728		Hathi
1558	Gerrare, Wirt,	0.49367088607594756	2.0876183714581944	1898.0	1	75423		Hathi
3972	Talbot, Thomas,	0.49350649350649456	1.4975044761894232	1882.0	1	76862		Hathi
2779	Maurice, Frederick Denison,	0.4933333333333337	0.886867234974843	1880.0	1	126413		Hathi
2582	Lynch, Bohun,	0.4933333333333334	0.596334848085249	1919.0	1	62667		Hathi
566	Brown, Beatrice Curtis.	0.4927536231884056	0.8762137379826114	1929.0	1	78476		Hathi
1308	Evans, Caradoc.	0.49271362612490643	1.2193978922693258	1919.0	2	80659		Hathi
2395	Lane, Rose Wilder,	0.4925373134328373	1.5269550644745855	1922.0	1	65590		Hathi
196	Author of Elizabeth's children.	0.49206349206349204	0.26116052027857967	1906.0	1	120199		Hathi
2737	Martin, Herbert,	0.49194826842431155	0.3998687581229753	1893.0	2	93131		Hathi
1037	Davis, Alexander,	0.4918032786885246	0.5443271957884772	1898.0	1	55839		Hathi
510	Brady, Cyrus Townsend,	0.49180327868852386	1.104658778325743	1904.0	1	55030		Hathi
2874	Mille, Pierre,	0.49171588536591965	4.40010700642484	1914.3333333333333	3	130858		Hathi
3235	Phillimore, Lion (Fitzpatrich)	0.49141630901287564	1.6795211049497514	1912.0	1	138251		Hathi
3535	Runciman, Walter Runciman,	0.4912280701754396	0.7071229205270325	1904.0	1	80330		Hathi
479	Boteler, John Harvey.	0.49105367793240556	1.7735040579539567	1883.0	1	141320		Hathi
1508	Galsworthy, John,	0.4904203365230913	9.93145100859252	1922.7142857142858	14	930128		Hathi
3619	Scott, Peter,	0.4897959183673471	0.42708912025538204	1936.0	1	57167		Hathi
628	Burrage, E. Harcourt	0.48967551622418876	0.26732301797161073	1895.0	1	631875		Hathi
2203	Jensen, Wilhelm,	0.48962655601659744	0.9505950881102936	1895.0	1	126325		Hathi
1720	Griffis, William Elliot,	0.4892086330935252	1.4008904297651577	1887.0	1	49440		Hathi
1733	Grogan, Gerald,	0.48913043478260876	0.5037324725699394	1915.0	1	91003		Hathi
2409	Lathrop, George Parsons,	0.4890109890109911	1.3189892269719865	1882.0	1	68754		Hathi
688	Carleton, William,	0.4887064073297809	1.5401898587758664	1893.25	4	603052		Hathi
971	Cumberlege, Claude.	0.488000000000002	2.875893917761357	1936.0	1	64972		Hathi
3276	Pollard, Samuel,	0.48760330578512345	1.8161063626001412	1910.0	1	33198		Hathi
1809	Hamilton, Patrick,	0.48760330578512306	0.24869795454136487	1935.0	1	242427		Hathi
4028	Thompson, Edward John,	0.4875483823617863	3.497304146543756	1929.0	2	113000		Hathi
1970	Hinkley, Edyth.	0.487341493341385	1.7419755407449453	1907.5	2	108131		Hathi
441	Bloomfield, J. H.	0.4873096446700501	1.2183937006916643	1896.0	1	80565		Hathi
2325	Kingston, William Henry Giles,	0.48729849032149897	9.643639086473055	1893.076923076923	13	1569494		Hathi
2037	Horne, R. H.	0.48706896551724044	3.553407801381346	1883.0	1	32532		Hathi
1744	Gubbins, Herbert.	0.48704663212435095	1.1442978856920467	1914.0	1	84040		Hathi
4076	Traven, B.	0.4865305611738338	2.98909296337104	1934.5	2	196597		Hathi
3126	Osmond, Sophie.	0.48627450980392306	1.0067727439075957	1916.0	1	126205		Hathi
1399	Fitzgerald, Sarah Jane.	0.4861111111111104	0.5140226278470933	1881.0	1	69794		Hathi
523	Brereton, F. S.	0.486011322872396	17.108684166213695	1910.7	10	1195506		Hathi
1393	Fitz-Maurice, Gabrielle.	0.485981308411216	0.9631170292153437	1908.0	1	55357		Hathi
381	Bertz, Eduard,	0.48598130841121423	0.9763986042464642	1884.0	1	54604		Hathi
3113	Omori, Annie Shepley.	0.4859437751003997	1.8777164263467574	1921.0	1	66075		Hathi
714	Castle, Agnes (Sweetman)	0.4857142857142871	0.9255691592354243	1919.0	1	75368		Hathi
3927	Sullivan, Alan,	0.48571428571428665	2.5343613585197255	1940.0	1	55050		Hathi
1310	Evans, Marguerite Florence Jervis Barclay,	0.4857142857142857	0.4952407854277294	1926.0	1	105643		Hathi
2639	Mackay, Charles,	0.48571292592349	2.951775682986948	1884.0	2	125764		Hathi
